KB528_6	JQ1_24	LOG2_FOLD_CHANGE	P_VALUE
WASH7P	40.0858091276294	28.2556929539069	-0.504550024315834	0.034367679953572
LOC100133331	1.28167034745702	1.11791030253333	-0.197220805011254	0.686046743633327
LOC100288069	10.2441702254238	8.10988662173871	-0.337049480780207	0.151181490580773
LINC00115	2.49490626419651	3.17381994543858	0.347234671427383	0.29179604817009
LINC01128	6.06810737425211	6.36937737228349	0.069905737075803	0.225369012007172
NOC2L	110.195027398658	89.3219632755705	-0.30297225638363	0.0391677201831845
KLHL17	14.8396133804223	9.03674074657857	-0.715579066418265	0.0616344671338115
PLEKHN1	2.49408206819119	11.3322411558066	2.18385236524836	0.00109271097205434
ISG15	21.9693539672288	7.52438869699546	-1.54584616332014	0.0223367429336932
AGRN	0.537330193013224	0.644148525380666	0.261584471463742	0.339974182156405
C1orf159	16.7012145420633	6.50105429585425	-1.3612074133733	4.42324745343227e-05
SDF4	238.687953054796	186.028668226772	-0.35960078608898	0.0133255296296566
B3GALT6	22.5543965852654	12.6584218849611	-0.83331113269477	0.00176104042573098
UBE2J2	80.0104061822672	69.0821932913041	-0.21187376190571	0.0295960253178396
SCNN1D	0.486588291171296	0.523064131944009	0.104286238576639	0.497087028478642
ACAP3	26.7900970280927	31.725801314456	0.243956797070358	0.0603770007179816
PUSL1	42.8440483718013	24.3333395900018	-0.816160473829998	0.00521322688907929
CPSF3L	82.4569457517588	70.5121071456881	-0.225770030082739	0.0150584962130137
CPTP	58.7528614958958	35.73909112058	-0.717156172597734	0.00477459263711044
TAS1R3	0.228150188347353	0.733709927246248	1.68522596046445	0.121087146866325
DVL1	29.3260092540236	17.2438528785349	-0.766098600563433	4.66456463235887e-05
AURKAIP1	278.168595841867	182.582277441944	-0.607412819115433	0.04148969088655
CCNL2	85.5919166638665	147.897899208794	0.789055100605919	0.0104408028700251
LOC148413	61.1256313495396	115.415537821715	0.916988093491993	0.000156445553267452
MRPL20	238.671290593048	210.810230027509	-0.179080158655275	0.167090306534858
ATAD3C	20.0040743466055	17.732006396558	-0.173938084003008	0.173195518129507
ATAD3B	26.9437709200389	27.3946139547173	0.0239404957479	0.789101238657252
ATAD3A	44.8833235849565	28.0107813776149	-0.680197281840768	0.000674693842741341
SSU72	179.006905164829	216.233151091767	0.272572481880204	0.0909622602004086
MIB2	10.2084130975744	18.3406724214598	0.845287917175729	0.000378288412510894
CDK11B	48.0305562895319	33.2388297031761	-0.53108293040582	0.00188949000846995
SLC35E2B	38.2647720261674	77.5498410605544	1.01910702004182	0.000583023524042531
CDK11A	17.7226430633812	17.9440571911297	0.01791234766865	0.876460875198475
SLC35E2	8.24664129047587	20.4582972071053	1.31080751092517	0.0017688249515835
NADK	44.7609660126388	63.2561635779675	0.49896488822311	0.00452646120047111
GNB1	188.453608763478	181.81479678408	-0.0517398055796953	0.114308682229253
TMEM52	5.53949760966744	1.90734750566194	-1.53818742397056	0.00490519931383875
FAAP20	9.29097059464475	5.59848457539338	-0.730792953285439	0.029545211919893
SKI	21.1192441028402	19.9027401397986	-0.0855911292113374	0.117161103705855
MORN1	1.2075874020171	1.38286468294394	0.195532380443318	0.278642566796879
RER1	109.511345235339	110.622879357784	0.0145694600451724	0.780974363284763
PEX10	34.9221277122542	15.0111685395849	-1.21810517375129	4.04322151136562e-06
PANK4	32.1446073108121	23.1722336922923	-0.472179606607136	0.00796388838147449
LOC115110	4.84022865777111	14.6454520649588	1.59730561720921	0.000841579521682884
TNFRSF14	30.333105262386	33.371492262177	0.137723003306525	0.336139211325422
FAM213B	12.8998524577986	6.54046965342652	-0.9798884243204	0.00246391174598504
TPRG1L	110.798644520809	138.364388607374	0.32053244661968	0.00527136832186481
WRAP73	61.6700287946604	29.3746764725981	-1.0699965577505	0.00202683881916652
TP73	20.951161248676	1.50936952257414	-3.795012256015	0.00238265858453995
TP73-AS1	2.9708671713322	1.9613761066072	-0.599017894937006	0.168676702228475
LRRC47	77.8244777788393	76.7521330256104	-0.0200171457816249	0.854316770827331
CEP104	37.4090491076714	35.9293071885031	-0.0582261781540858	0.21038017237615
DFFB	8.25297185919362	2.11811083360446	-1.96213563843629	0.00254008812320203
C1orf174	46.308561804401	18.076324120809	-1.35717762139183	2.05914725702122e-05
LINC01134	2.60714446746991	4.68565022261065	0.845778735089448	0.0485416383316591
NPHP4	12.5962252281995	10.2885204742721	-0.2919559266002	0.047129165175527
KCNAB2	47.5169949366245	75.1559808634797	0.661444317132963	0.000538170666871326
RPL22	447.182410324108	415.016459690119	-0.107694886318669	0.0587977983769241
RNF207	1.64277971400323	3.61713747123539	1.13870939212434	0.00318359413511173
ICMT	85.3190792284431	38.934141454225	-1.13183258264553	2.56713295148473e-05
LINC00337	2.35885624217613	0.635633053861873	-1.89182144380768	0.00187416855996718
GPR153	1.60928647296091	0.591413826089756	-1.44418129020924	0.000677517191284096
ACOT7	74.9766730642717	15.7577837312998	-2.25037717059394	0.000416904709478706
PLEKHG5	1.16295195625246	0.132190977857231	-3.13709587738086	0.00120039576610916
NOL9	18.4080887181179	13.165922745584	-0.483531204274284	0.0139194711681457
ZBTB48	25.7738740715035	25.5474048857121	-0.0127326558749316	0.885096691414395
KLHL21	26.5745689033353	43.7571279310311	0.719471759315458	7.66248777407933e-05
PHF13	27.9108771160442	11.2749785623183	-1.30770277225794	0.000794801560812888
THAP3	19.9472332099125	14.9965407960615	-0.411558893389378	0.0122824765643728
DNAJC11	47.2356276943048	37.8180677134612	-0.320799777965145	0.00229903507649982
CAMTA1	5.93063965510845	5.65193258219803	-0.0694434595764274	0.267097488634402
VAMP3	70.5533271793371	47.1887522916682	-0.58027109359274	0.00124030469646101
PER3	1.11251986701101	0.058876529008158	-4.2399946676264	1.41844842798334e-06
PARK7	435.570335550934	386.70248487247	-0.171681667963087	0.0901326097471197
ERRFI1	3.03710235550471	1.19666491183855	-1.34367630288241	0.0320114907380342
RERE	9.30547326277442	12.9225978630385	0.473744697252911	0.0482965170044422
ENO1	473.983077002193	317.696857789356	-0.577184729334338	0.000109960220276256
H6PD	4.32529866723566	6.07850961223043	0.490917877035624	0.00828064310479878
SLC25A33	17.4509673642374	12.3955378883642	-0.493486135287818	0.00074898341487564
TMEM201	15.4640650092149	5.11981269938681	-1.59475667011985	9.08062176659897e-05
PIK3CD	4.53303665408787	1.47233411317929	-1.62237273108412	5.55016098943667e-06
CLSTN1	104.9389547826	85.0051829572257	-0.303927612166181	0.00623043701666832
CTNNBIP1	36.5156826525519	25.378924062809	-0.524885294137431	0.00548054415764127
LZIC	42.2224348423322	20.4138030851025	-1.0484647959764	0.00017778724826352
NMNAT1	11.6916664798886	9.7131673852078	-0.267466851430547	0.0103566708161118
UBE4B	56.3208529666927	43.4892461533466	-0.373010482225469	0.0079749785946264
KIF1B	13.7050540942241	22.08502603203	0.6883605103787	0.000381404098884145
RNU6-2	1.94064999637888	1.82943593063349	-0.0851410545708649	0.840723965411545
PGD	175.433494100097	126.393145281942	-0.473005992676102	7.71811407811641e-06
APITD1	8.20078255893544	3.17557916840787	-1.36874184788745	0.00085925004288985
DFFA	31.9345446390868	26.8012510492719	-0.252817533511343	0.0472170253672997
PEX14	34.9501024802231	14.6887007106041	-1.25058989794676	2.32019059156603e-05
TARDBP	116.006791121579	125.207957065209	0.110116985363029	0.0742343481150959
SRM	262.61446325355	60.8789255251652	-2.10893157202407	1.2775287321603e-05
EXOSC10	140.516255110028	44.9465853238791	-1.6444536122335	0.00122753093238824
MTOR	45.394644946087	28.5881500830671	-0.667104850345132	0.0124813664693727
UBIAD1	20.4226194535264	19.0414594175994	-0.101023864461581	0.362902744243641
PTCHD2	1.44594006298421	1.33693159605246	-0.11308209902727	0.498047129329775
FBXO2	5.88355339048157	6.00093998718785	0.0285007636903448	0.850955961964057
FBXO44	17.5212183780086	10.3852045154079	-0.754573472131082	0.0375201179829484
FBXO6	18.6244936586033	8.1764141557264	-1.18766102443462	0.000535967634159966
MAD2L2	120.165388891247	31.1776499338533	-1.94643732620976	0.000220685829975369
AGTRAP	46.2872424216892	45.8977247016207	-0.012191979777755	0.719780935119403
C1orf167	2.14085368622586	0.239998898419554	-3.15708651095623	0.000467869136839653
MTHFR	14.019858360231	36.4433709183391	1.37818463673459	0.000167731534442053
CLCN6	6.19363334747699	8.24524703670585	0.41277673859044	0.133125026024926
NPPA-AS1	0.731905055702039	1.52871506027628	1.06259110919019	0.022655920393213
KIAA2013	115.454899403631	122.492835358842	0.0853679719358407	0.232905665183963
PLOD1	50.2719116329433	34.2772915981304	-0.552499429627314	0.000858593523438407
MFN2	92.3399668500072	45.4364681583526	-1.02310451800853	8.8462174012941e-06
MIIP	35.1586425773219	20.9769439794622	-0.745074856677785	0.000932125178471648
TNFRSF1B	7.84955352594286	3.89567757434061	-1.01073631967353	0.00103378697353858
VPS13D	12.5864819421595	7.23281242913052	-0.799246447153093	0.00316412662608293
DHRS3	0.885397297120347	0.0583721244658869	-3.9229734878016	0.000471165004916394
PRDM2	22.9690483978636	21.395055019704	-0.102413698433375	0.567591960388697
KAZN	2.16860377381371	2.18156789377243	0.0085988914336259	0.939705264575057
TMEM51	1.5021261036838	0.238909594141479	-2.65246923649649	0.000422077154437546
EFHD2	68.8467432748369	16.2563390930803	-2.08238600985376	5.32547062462001e-05
CASP9	29.7567035881261	15.6545473654452	-0.926632920184313	5.64716413648881e-05
DNAJC16	18.0352025216692	24.9061028727542	0.465683673139778	0.0179703656284791
AGMAT	10.3602425907372	4.66822223935785	-1.15011263495228	0.00024049792721915
DDI2	8.94910883845169	9.96078826834305	0.154515893117729	0.0562968654957674
