GNE781_6	JQ1_6	LOG2_FOLD_CHANGE	P_VALUE
WASH7P	29.6632250485867	19.1781033106071	-0.62921541242305	0.00301912295518651
LOC100133331	0.863692899513721	0.880195087551728	0.0273048907801278	0.826933038646815
LOC100288069	6.01168318705064	5.56834325126363	-0.110520835424513	0.390053069160879
LINC00115	1.92598752037513	2.04062626305102	0.0834136244914888	0.796948678911836
LINC01128	6.44196085224119	8.19736758283838	0.347660798561021	0.000822628767299921
NOC2L	112.670088086812	87.9890242704675	-0.356709077700131	0.000487637819170055
KLHL17	10.0921369342699	5.77889850887919	-0.804365248527302	0.0136802808009316
PLEKHN1	3.12625802114239	5.11014909350632	0.708928529809156	0.00597417282806129
ISG15	21.5656686281413	16.8334278543162	-0.357407458485539	0.0220659338637395
AGRN	0.437301102455969	0.77413119668175	0.823951103794867	0.0395749788080589
C1orf159	14.9028012840867	6.77033376692969	-1.13828467671437	0.000711263597743336
SDF4	203.709203546846	165.108519346675	-0.303096599464702	0.00514543294463718
B3GALT6	21.6620844898997	7.54701485613576	-1.52119405743668	2.44693450114341e-05
UBE2J2	72.456655576884	61.834438952629	-0.228707638945534	0.0177630362934659
SCNN1D	0.34263090306186	0.492121148382863	0.522358237157359	0.0455381364194021
ACAP3	23.0872002364044	25.2117282390978	0.127001787492769	0.0632262860397134
PUSL1	49.410628753903	29.9052140021366	-0.724424372714832	0.00100727104968994
CPSF3L	69.7979814227207	68.070552699658	-0.0361544901329487	0.434663398274109
CPTP	49.1382111300847	48.1051660609673	-0.0306535027880722	0.676582143361914
TAS1R3	0.157572863793187	0.500914675430418	1.66854577490929	0.00110820683222043
DVL1	28.3212438023344	14.5321470252321	-0.962636759547936	0.000393392128599214
AURKAIP1	256.094166531615	181.84279769479	-0.493982605079979	0.00376161829872567
CCNL2	61.7323766473914	96.9675688274322	0.65147497808073	0.00323489292644968
LOC148413	66.2001287942006	72.3143754724522	0.127448447145003	0.120750501250662
MRPL20	249.929939430791	146.561699650264	-0.770015594756928	0.00023796378142572
ATAD3C	19.7396195479791	15.3742224075138	-0.360580740115133	0.00300481972016065
ATAD3B	29.3080627416368	23.8152935616131	-0.299409276925297	0.0313698213601181
ATAD3A	53.1155986678813	32.4687511496972	-0.710083710109164	2.3627515787851e-05
SSU72	180.552332281145	112.140540997501	-0.687109121491111	0.000445144815394721
MIB2	7.88087472041947	8.80268198514195	0.159587381083843	0.181640879077704
CDK11B	38.7153179470772	32.298772495004	-0.261425153466499	0.00273187241931446
SLC35E2B	32.5027922422792	39.0045167231297	0.263077535564403	0.006896169640283
CDK11A	12.7968025692641	12.4591491769398	-0.0385778295305382	0.606356787400652
SLC35E2	7.25037198887384	10.9959929029636	0.600850959511959	0.00058533569859054
NADK	49.9084588543618	48.0372925419807	-0.0551295141477982	0.198342999417579
GNB1	183.222315209995	151.867193634747	-0.270784972027546	0.00330821966932654
TMEM52	3.80899068750471	13.0735625744889	1.77917166645959	0.007639790664815
FAAP20	7.85857426431637	5.82895917339869	-0.431029299503293	0.00455864759454759
SKI	15.552268174166	34.787193627352	1.16143129646592	3.80458257900086e-05
MORN1	0.949995320930969	0.758152897386187	-0.325431580305659	0.250476502976319
RER1	97.9600482510566	87.0999598162262	-0.169521431280301	0.0204956857845657
PEX10	28.9953001741702	11.2884585966814	-1.36097056974988	0.00078270968092255
PANK4	27.3611463087469	22.4896377776037	-0.282868248930412	0.00169496776949332
LOC115110	4.4605275644038	5.10291915116766	0.194108430817882	0.0437041226073282
TNFRSF14	29.6835324749413	25.8543565817891	-0.199255387440164	0.0303260501795526
FAM213B	12.5519257765044	8.34369212425356	-0.589150896704992	0.000663900142435921
TPRG1L	97.7735777475337	111.554395789304	0.190230813728757	0.00237722338198661
WRAP73	49.3334746851147	36.9081281475557	-0.418628332737773	0.00117486010778922
TP73	14.1675817045837	6.88674475219898	-1.04069941089864	0.000195924568138113
TP73-AS1	1.96721225652394	1.01488877138811	-0.954831007402208	0.000705290241145083
LRRC47	61.2570703861275	64.1013438025078	0.0654782295869803	0.126345898054805
CEP104	24.8668455962012	25.1926262657172	0.0187780163975455	0.526281400203639
DFFB	7.59048176473865	2.56107493875875	-1.56744198803343	0.000334494233766521
C1orf174	41.7515513880338	33.224078123364	-0.329600636444205	0.00825399889647921
LINC01134	2.39735034574313	1.82710622645299	-0.391880244513383	0.0100768520509225
NPHP4	10.293009730596	11.1005759162183	0.108969632323693	0.0545243538613994
KCNAB2	50.4377499829129	45.9840223043715	-0.133371252107048	0.00144500668834514
RPL22	505.837741830515	474.581987292517	-0.0920173398967683	0.245337198982932
RNF207	1.06740174656987	1.08473318161836	0.023236940785691	0.860225291025963
ICMT	82.6061421230438	59.3018154603699	-0.478172784251508	0.000342088298851941
LINC00337	1.61068433871746	0.597161700664283	-1.4314802375286	0.00732929036732809
GPR153	1.11000255123246	0.906381536732214	-0.292372614039573	0.139919137210155
ACOT7	62.137712376096	59.0937788489938	-0.0724628716898285	0.238247280326152
PLEKHG5	0.708978975353095	0.344912106717014	-1.03951407568431	0.00829350439028975
NOL9	17.1507746815997	11.0495529496763	-0.634285741554744	0.000930123716553167
ZBTB48	16.8920341103617	15.5208421736541	-0.122136224044846	0.11105579356494
KLHL21	33.2016541560188	42.9257096114911	0.37058686325226	0.000317129277604802
PHF13	23.8470539678174	17.9015235589596	-0.413728671392395	0.000423039683286799
THAP3	14.9945075515751	15.0145232020996	0.00192451960684825	0.969597969318508
DNAJC11	43.1795920541503	28.2958113761979	-0.609761106362754	0.00214474589264328
CAMTA1	6.90001466355903	5.54820569390728	-0.314578152777345	0.00128223119288389
VAMP3	51.9454157468043	47.3074064581383	-0.134930365052737	0.0333125715637287
PER3	0.569596298657066	0.160723557221111	-1.82535837138559	0.00239059065775232
PARK7	438.118198047822	316.629140875885	-0.468526101279386	0.000820702750224909
ERRFI1	2.0231859327747	1.26895103151638	-0.672992514046058	0.030743113000015
RERE	8.88653333225646	10.3819172444694	0.224380259458361	0.0318962758924427
ENO1	630.977871585666	466.944807174661	-0.43433737711774	7.05335601740287e-05
H6PD	3.28268559377999	3.08783437578212	-0.0882812074387967	0.151385733369542
SLC25A33	18.1846873293893	14.0173740121029	-0.375508017116287	0.0126769073233614
TMEM201	14.7564602574753	10.7116338677544	-0.462168138702852	0.00339329408774363
PIK3CD	2.78481643105149	0.603621455468518	-2.20586623955711	7.09604887631126e-06
CLSTN1	78.6444173804563	84.4353344922023	0.102502505470292	0.142220188400525
CTNNBIP1	29.634832805569	34.9591039512059	0.238374288999692	0.0219682651757403
LZIC	35.6822305036758	15.3611692780715	-1.21591776438719	4.02873720076981e-05
NMNAT1	8.52726461184278	8.74879492085417	0.0370012845217656	0.653076386969378
UBE4B	42.0567464934775	44.3113079891774	0.0753376655704818	0.174561447321979
KIF1B	11.3506250130174	16.1562313487505	0.509318969394073	0.00186381214527245
RNU6-2	2.04993189390822	1.8227054388812	-0.16949454776104	0.452754537440795
PGD	175.146820665799	191.191367239614	0.126452583552455	0.0128985927722632
APITD1	8.94897542043744	3.79497362383379	-1.23763265731703	0.00242824996488696
DFFA	28.9618398072356	15.8661077702215	-0.868204999241066	0.00155730944038688
PEX14	26.3250794766012	18.4049500857954	-0.516344049679009	0.0148144493030332
TARDBP	115.092828625694	99.4836412545855	-0.210266724197102	0.0032827714484304
SRM	272.346415271248	154.130480091286	-0.821290687599402	6.40821713232482e-05
EXOSC10	111.030820634281	48.311639375274	-1.20051749036739	6.70693149435784e-05
MTOR	30.6201699701677	29.2999533575435	-0.0635839231172472	0.147046529275722
UBIAD1	32.303841964847	21.0816040725259	-0.615721113934507	0.00170574236387313
PTCHD2	0.783648279090068	1.52802551526155	0.9633904467996	0.00433462837080961
FBXO2	4.83078222049148	5.69563675854918	0.237600325600095	0.134725220949081
FBXO44	13.8197073057109	8.93592207284606	-0.629038550777944	0.00130541409351916
FBXO6	14.2505064671682	12.4992772641034	-0.189168516516017	0.0969359437269128
MAD2L2	101.546067874459	60.423447067564	-0.74895398071704	0.00285293978231739
AGTRAP	57.2116256793461	54.7874475075033	-0.0624629479237678	0.0732609893257338
C1orf167	1.83731206196116	0.311024895488567	-2.56249471640145	0.00595920699028558
MTHFR	10.5777953567911	23.3170204959107	1.14034447965033	0.00162757574964531
CLCN6	4.49310439811763	3.51007134298092	-0.356212229613305	0.0473943553608357
NPPA-AS1	0.496106339917019	0.356115378262494	-0.478304656573258	0.392983389623239
KIAA2013	104.514915227364	112.288447568835	0.103500665713324	0.08339172086565
PLOD1	36.6610184990506	30.4716594559721	-0.266778796817912	0.00688031754565829
MFN2	75.067407674453	51.1932830966607	-0.552232131490124	0.00211152110413487
MIIP	32.8710684739845	19.9452815489437	-0.720770863228859	1.02583838833091e-05
TNFRSF1B	9.86778866387545	9.63481328211141	-0.0344701100265632	0.734569242225692
VPS13D	8.79032680407811	5.90266043034324	-0.574551453971824	0.000926045331979223
DHRS3	0.88057751204219	0.303673165094766	-1.53593057511077	0.00894360422436839
PRDM2	18.5032394965833	26.230329916896	0.503458077526191	0.000228526238007798
KAZN	2.74395367484638	1.98059536065804	-0.470321960197581	0.0315486512222902
TMEM51	1.53543109951349	0.704870658182532	-1.12321331833311	0.0023295150050676
EFHD2	56.5240279614354	31.609044703286	-0.838526842895736	5.1157184929857e-05
CASP9	18.7800386637546	20.113964694512	0.0989974483414632	0.0192178483702705
DNAJC16	13.0371444335979	18.9581832705519	0.540192813747755	0.000317012075815646
AGMAT	14.9473760666513	6.66074640985605	-1.16613648780695	2.44674395184311e-05
DDI2	7.81722327117335	12.0751801445977	0.627316563265433	0.00174315279606757
RSC1A1	8.85848630742909	13.9396831870707	0.654065668208256	0.000710860266353145
PLEKHM2	53.6004396171377	57.8214308955392	0.109359477997771	0.0346323555923561
SLC25A34	0.714004997792961	0.844488934234461	0.242144346121886	0.0296297845183343
UQCRHL	27.6361801081946	28.2429326941536	0.0313316839791394	0.69697173899746
FLJ37453	3.15390384749884	2.299230439763	-0.455987610582207	0.0378189469238144
SPEN	23.5111878059422	30.1084842607333	0.356822653818849	0.0170577238774073
ZBTB17	24.7593694573614	16.8552248829729	-0.554778698215571	9.83864036919891e-05
ARHGEF19	7.3165121197475	3.61756472654749	-1.01613723003719	0.00107716743991231
RSG1	9.93053635529393	6.08557833350026	-0.706477267097561	0.00360580023635288
FBXO42	16.1683078669611	18.5567692748764	0.198776861772147	0.0033438686213705
SZRD1	97.9693143748877	108.023875470014	0.140948363614203	0.0161353153660555
NECAP2	97.0296752069778	123.932123508523	0.353052237460844	0.0044809316280931
CROCCP3	2.19649706163979	1.63220745875406	-0.428380129381599	0.0157859283118924
NBPF1	10.0425736192783	8.72163464686566	-0.203458575748747	0.0030675029412182
CROCCP2	107.377663265725	78.2136672683076	-0.457201279553145	0.0132250620799325
MST1P2	2.78907593053597	1.62642758064873	-0.77808062575965	0.0166384077846064
MST1L	0.641219971788213	0.345918388592449	-0.89038765353352	0.00141382005200965
CROCC	11.4587295779504	7.41309126157414	-0.62829992484539	0.00273287162525841
ATP13A2	26.9178345446351	26.7551912151362	-0.00874351463483307	0.926448733737402
SDHB	178.03033479398	129.762045792507	-0.456254614630282	0.0062933079726121
RCC2	134.294571075415	144.781882469533	0.108480095302541	0.0192728769718081
ALDH4A1	19.6221051436581	27.1593480269407	0.468969019041655	0.00112336755352607
IFFO2	8.5847632763023	14.3578704913851	0.741991531831044	9.16249779551716e-06
UBR4	28.591404508516	47.2486341649654	0.72469113350609	0.000978395485725578
EMC1	29.1019184203555	23.4579959183558	-0.311034494617885	0.00213208078190224
MRTO4	77.5410741488534	25.4985867798248	-1.60454343023389	4.184214805458e-05
AKR7A3	0.704253784946591	0.79402672963458	0.17309216194555	0.638969456673115
LOC100506730	5.12745653435	4.35430827823702	-0.235799805273073	0.0594162275247538
AKR7A2	54.7811826125516	42.5229002635488	-0.36544041231323	0.000639909234054884
PQLC2	13.5654467697392	7.22638595586191	-0.908590347483573	0.00194524176347533
CAPZB	127.293641107126	108.269476455138	-0.233533779069629	0.00696759341074712
MINOS1	44.5158857302625	31.7584612904557	-0.487179246299442	0.00174506552820989
