GNE781_0	CCS1477_6	LOG2_FOLD_CHANGE	P_VALUE
WASH7P	34.4344129481236	34.9252372121632	0.0204188328631745	0.865158924305362
LOC100133331	0.710462812232232	1.18377407195056	0.736562721535116	0.0646421916222872
LOC100288069	5.36811805780707	8.35799783498041	0.638740984735466	0.164093955493465
LINC00115	3.0033722088186	2.26735175189871	-0.405575054668316	0.280801123404842
LINC01128	4.63293866020875	7.7046503016475	0.733801895928698	0.0278324591524701
NOC2L	107.261958628848	110.138011126109	0.0381739589586317	0.811094362538833
KLHL17	10.7092433402195	12.7812872168345	0.255176588617339	0.149722090166928
PLEKHN1	4.42248049260808	5.3781469383447	0.282253392897623	0.0806675936640247
ISG15	18.9875584098274	22.0637440610338	0.216623224054038	0.5926450538359
AGRN	0.509241851737855	0.983561037698242	0.949663594713076	0.00187582773861524
C1orf159	17.156131024785	12.5097618088852	-0.455669919030942	0.0170928561413306
SDF4	219.501738282872	210.599649659065	-0.0597293284426121	0.737610358040186
B3GALT6	26.4506792816275	18.0836622167178	-0.548617897725145	0.191255309976242
UBE2J2	73.9324369529138	80.7855106853429	0.127889093007406	0.474074147402814
SCNN1D	0.455419755481163	0.927218404305828	1.02571232764716	0.159378941150908
ACAP3	26.8449386469321	31.6327429584024	0.23676855348524	0.217571832562329
PUSL1	51.6218552390626	40.3242548275385	-0.356334118084286	0.334128135074333
CPSF3L	70.8517717197341	77.933319753924	0.137436343021636	0.261038178612298
CPTP	48.2568342839939	56.3145082472854	0.222773374351321	0.0952451729576593
TAS1R3	0.610530163877226	0.473167552439391	-0.367711430855794	0.421261403491745
DVL1	34.3873053694838	23.352810784283	-0.558279863348416	0.00358474076299535
AURKAIP1	317.065779574328	217.144913705789	-0.546124017751809	0.370381103904858
CCNL2	69.101418794903	118.674054705798	0.780217320533849	0.0363434245784714
LOC148413	79.7638261927938	69.2039847958861	-0.204879504798456	0.0974198186366586
MRPL20	255.953403846104	188.888832514702	-0.438343783184015	0.253382521942976
ATAD3C	31.6340793536486	16.7585762211455	-0.916580024285115	0.0352908633761295
ATAD3B	44.0752690387478	29.5832581101464	-0.575188425533115	0.126678683006038
ATAD3A	56.2927659161805	36.3407798646148	-0.631360156226606	0.0265230486276272
SSU72	277.613207670909	132.899186513534	-1.06274393313181	0.0576531093810148
MIB2	12.2095603431046	9.53574252427738	-0.356594063862156	0.0762194748479609
CDK11B	28.473012248349	42.7349125280609	0.585820041065305	0.00162196894950083
SLC35E2B	40.6740521325562	42.4449054716211	0.0614826762776906	0.811035119319019
CDK11A	10.8681419853863	17.0638086089267	0.650834370635266	0.00294218842655827
SLC35E2	9.16058877949246	11.6663873565995	0.348845648652813	0.0586585471007318
NADK	60.945477444038	45.403829269951	-0.424705190621486	0.00492284971218316
GNB1	172.080477415148	181.167636724813	0.074241826980165	0.602999966163926
TMEM52	2.51045060821521	11.6277679479482	2.21155593928265	0.000216059050707469
FAAP20	10.5817932566363	7.36122603842247	-0.523566158857418	0.322552033539059
SKI	11.3981198765632	40.6609275901137	1.83484725647267	0.000552363605661175
MORN1	0.726135364885998	1.10628719122969	0.607415533526338	0.0834481674122834
RER1	97.5765930244027	97.6168446483508	0.000595007903679504	0.989997433377107
PEX10	23.9282189536606	26.1394976163414	0.127518396845761	0.158414376641048
PANK4	23.7816207920417	31.9094505565602	0.424136724682907	0.0118369805023116
LOC115110	15.4653276905245	4.66647948637466	-1.72863094391459	0.0088156479563659
TNFRSF14	51.1702145709195	26.75431953709	-0.935532446733382	0.00274731505730664
FAM213B	8.54639418151125	11.8392146774755	0.470185622394385	0.0132585443607664
TPRG1L	57.4455751865864	122.646265513602	1.09423562861638	0.00127173063050446
WRAP73	37.9609043113022	51.4369810194129	0.438291608433065	0.0161566991699777
