JQ1_0	Lenalidomide_6	LOG2_FOLD_CHANGE	P_VALUE
WASH7P	31.9145098738609	32.4121034288123	0.0223201575900669	0.673779418326445
LOC100133331	0.747742776670771	0.896999116768749	0.262564495874546	0.101773859437334
LOC100288069	5.93345025491116	5.29227469495395	-0.164983318166376	0.626122274643698
LINC00115	2.87172230365375	2.71516838481796	-0.0808745754169569	0.129250262156316
LINC01128	4.87598312045849	6.13262031514956	0.33081050143761	0.0686457995874569
NOC2L	96.5380740320228	119.380876760585	0.306401804506029	0.021464583773892
KLHL17	9.26107410645057	9.24079789496896	-0.00316210180904724	0.979437258376582
PLEKHN1	4.31916088920105	5.68624353175232	0.396724830326184	0.0329235735114504
ISG15	12.6659559084462	19.112462816584	0.593557732465463	0.0499837031431444
AGRN	0.353765745952748	0.34523490274114	-0.0352160368369962	0.833148780801801
C1orf159	18.0333827763431	16.9771188833965	-0.08707840298691	0.34110267357501
SDF4	194.683587489226	206.027008475743	0.0817022105449885	0.236979144246066
B3GALT6	20.9247349080994	17.6796840098691	-0.24311685605538	0.0035701570522265
UBE2J2	68.0984207618832	67.56884280673	-0.0112631942319507	0.792868790507915
SCNN1D	0.254724438756219	0.305979660445901	0.264498373834961	0.503593758697297
ACAP3	22.2664431547207	21.4649585049219	-0.0528877363517712	0.491144744962525
PUSL1	40.8351965987909	51.5091727973284	0.335016198038944	0.0129224948025674
CPSF3L	73.533397367063	68.5351432749473	-0.101555682139911	0.13199342927465
CPTP	43.2422451947299	50.2043816722425	0.215371851661029	0.0561130470775996
TAS1R3	0.566520355069644	0.325632235602264	-0.798884268322461	0.0568091019070976
DVL1	32.2482984765221	26.6542753894801	-0.274856079138498	0.0279724391302941
AURKAIP1	225.114211349784	239.06337100754	0.0867359627442621	0.0362165298035004
CCNL2	65.5197361076956	66.8295243415894	0.0285560595757551	0.77620608021643
LOC148413	73.4757095415654	69.2426488505674	-0.0856064702903439	0.0687380544198705
MRPL20	227.719774127025	246.188826445332	0.112505711135986	0.0683299127771509
ATAD3C	27.3519839488596	20.3250730009751	-0.428384947262657	0.00583562335022784
ATAD3B	35.1610229546662	38.2818828062755	0.122684743167958	0.092783464151014
