JQ1_6	Lenalidomide_24	LOG2_FOLD_CHANGE	P_VALUE
WASH7P	19.1781033106071	29.357709405279	0.614279361530638	0.00335127273191559
LOC100133331	0.880195087551728	0.69996761650111	-0.330535141591673	0.0927219280688153
LOC100288069	5.56834325126363	4.02427947238298	-0.46851764762905	0.0129979309790238
LINC00115	2.04062626305102	3.43147682126425	0.74981763006441	0.0144646597190304
LINC01128	8.19736758283838	5.21726489809434	-0.651867006351948	0.0047370933998951
NOC2L	87.9890242704675	118.164635725754	0.4254028521472	0.00528269160592935
KLHL17	5.77889850887919	8.55416506661223	0.565832513644226	0.00295094714394399
PLEKHN1	5.11014909350632	3.94074606722679	-0.374896595328099	0.0123461643364802
ISG15	16.8334278543162	8.91367225155455	-0.917237167688265	0.00553453612988551
AGRN	0.77413119668175	0.193280553581164	-2.00188159746672	0.013775374592867
C1orf159	6.77033376692969	18.8347500082685	1.47609802137824	0.00017340459508349
SDF4	165.108519346675	196.186354873144	0.248810139889998	0.00664475588725776
B3GALT6	7.54701485613576	18.8932984024894	1.32389657097548	0.0010110602172139
UBE2J2	61.834438952629	67.0221554225317	0.116227507060164	0.11172879607691
SCNN1D	0.492121148382863	0.165970517859165	-1.5680865246085	0.00271482380461219
ACAP3	25.2117282390978	23.1621215823077	-0.122327610899881	0.123270149065015
PUSL1	29.9052140021366	49.833960518137	0.736732194139193	0.00367912673123275
CPSF3L	68.070552699658	74.1588614603761	0.123588271093942	0.147165169680074
CPTP	48.1051660609673	45.3098991329355	-0.0863655555650562	0.277155010229646
TAS1R3	0.500914675430418	0.296601265311263	-0.756040126842498	0.0352875456481664
DVL1	14.5321470252321	25.1499202825392	0.7913059601083	0.000903111770411032
AURKAIP1	181.84279769479	260.003576337453	0.515839681949097	0.00457276267631661
CCNL2	96.9675688274322	54.9447799131426	-0.819519890203497	0.00126891912545652
LOC148413	72.3143754724522	74.6240021872442	0.0453572649529769	0.51771613523864
MRPL20	146.561699650264	276.648791182167	0.916547480608373	7.21462594156733e-05
ATAD3C	15.3742224075138	17.3618753839693	0.175409348180851	0.026033747469869
ATAD3B	23.8152935616131	41.0502342495999	0.785502122303471	0.00839299964229239
ATAD3A	32.4687511496972	69.2401421332483	1.09255679110949	0.00043933938403723
SSU72	112.140540997501	196.055608793356	0.805954980418306	7.68317925326054e-05
MIB2	8.80268198514195	8.06623415663008	-0.126047861738071	0.117439733685262
CDK11B	32.298772495004	29.7890215521689	-0.116698599056955	0.0483434847178662
SLC35E2B	39.0045167231297	35.5551554580133	-0.133582433548544	0.238139754253343
CDK11A	12.4591491769398	10.9739666485627	-0.183120455125598	0.0652878737562802
SLC35E2	10.9959929029636	6.90196226785732	-0.671899388940393	0.000434430159271453
NADK	48.0372925419807	58.7105236762139	0.289464284297282	0.00142873049380159
GNB1	151.867193634747	144.666592628354	-0.0700784487821735	0.0265125021727773
TMEM52	13.0735625744889	1.75760743125816	-2.89496755248175	0.00136093494678258
FAAP20	5.82895917339869	6.38985265538239	0.132544367321571	0.120897857561305
SKI	34.787193627352	9.94661043469614	-1.80627941893009	3.52702135735537e-05
MORN1	0.758152897386187	0.863763633685216	0.188147749883122	0.582215136647214
RER1	87.0999598162262	95.236547451224	0.128843267235282	0.0897858944438824
