JQ1_6	Lenalidomide_0	LOG2_FOLD_CHANGE	P_VALUE
WASH7P	19.1781033106071	35.0583560044595	0.870298298464306	0.000360294493879815
LOC100133331	0.880195087551728	0.822181536834463	-0.0983663452887137	0.478397626425675
LOC100288069	5.56834325126363	6.53975427998785	0.231988283492965	0.0463204733373992
LINC00115	2.04062626305102	3.24276478415904	0.668212401240672	0.0513505990985025
LINC01128	8.19736758283838	5.03857350926163	-0.702145347700786	5.93293785718519e-05
NOC2L	87.9890242704675	96.0408303654564	0.126324303566139	0.0291624315794545
KLHL17	5.77889850887919	9.96755867915277	0.78644566041269	0.000395711453226946
PLEKHN1	5.11014909350632	4.48868667470003	-0.187071988947247	0.0539829108012471
ISG15	16.8334278543162	12.5734495816588	-0.420948474161258	0.0363376100531625
AGRN	0.77413119668175	0.362884598128154	-1.09306726335171	0.0237093932807361
C1orf159	6.77033376692969	15.8828084911355	1.2301671775284	0.000363901455605054
SDF4	165.108519346675	184.024212636233	0.156481035604798	0.0277445146433679
B3GALT6	7.54701485613576	18.2451912166106	1.27353825176231	0.000900313946889531
UBE2J2	61.834438952629	66.3951585168046	0.10266746812412	0.150586917337737
SCNN1D	0.492121148382863	0.17710624357884	-1.47439844334324	0.00742614725565018
ACAP3	25.2117282390978	23.5608507334896	-0.0977033840711519	0.0863101021797186
PUSL1	29.9052140021366	39.6116342867165	0.405527183226493	0.012886158389242
CPSF3L	68.070552699658	73.6280614658132	0.113224893907542	0.0568516533718355
CPTP	48.1051660609673	40.4656171992164	-0.249495234504452	0.0556720572714733
TAS1R3	0.500914675430418	0.674836686827659	0.429973527208377	0.24326176688245
DVL1	14.5321470252321	31.724363698327	1.12634336091113	0.000679575266849758
AURKAIP1	181.84279769479	212.243798356606	0.223030614017176	0.0557552094308596
CCNL2	96.9675688274322	80.9538366618739	-0.260402857030526	0.0315749342434625
LOC148413	72.3143754724522	72.5798760052943	0.00528712115039498	0.926829389542435
MRPL20	146.561699650264	218.817842304952	0.578222240283225	0.000677551839265527
ATAD3C	15.3742224075138	25.8327137849835	0.748685765662429	0.000142903028270142
ATAD3B	23.8152935616131	38.5608606993244	0.695248921325852	0.00530565855053107
ATAD3A	32.4687511496972	49.3092079028117	0.602805182643725	9.32244602197259e-05
SSU72	112.140540997501	226.238552590676	1.01253686044051	0.000607862129721491
MIB2	8.80268198514195	10.6390191034253	0.273350089793714	0.0220521400299504
CDK11B	32.298772495004	27.3247164246632	-0.241272813060271	0.000851408435165806
SLC35E2B	39.0045167231297	47.0920811942828	0.271843284982922	0.00187357950925126
CDK11A	12.4591491769398	10.7510523139118	-0.212727673659378	0.045613890091321
SLC35E2	10.9959929029636	10.0736458888083	-0.126391957777719	0.1976436597903
NADK	48.0372925419807	58.1871188410069	0.276544971469059	0.00532447525262532
GNB1	151.867193634747	180.921590003948	0.25255432768006	0.000558079918559113
TMEM52	13.0735625744889	2.02734242011056	-2.6889906451764	0.00411590445340311
FAAP20	5.82895917339869	7.29959803632221	0.324578725039473	0.0107224572784855
SKI	34.787193627352	11.0978512398235	-1.64827592796979	0.000145962469490708
