GNE781_24	CCS1477_24	LOG2_FOLD_CHANGE	P_VALUE
WASH7P	33.7517381238947	46.6977599742253	0.46839154854784	0.13170597500866
LOC100133331	0.937802268944666	1.69717626185746	0.855780730457688	0.00581376783794215
LOC100288069	7.46344088955806	11.5533437375275	0.63039763456622	0.15060185083814
LINC00115	3.34184790780963	4.42433791803569	0.404815502807093	0.268874258124051
LINC01128	4.95778973273526	6.02492430947761	0.281246031151304	0.046335965208218
NOC2L	118.792966336049	110.40494430384	-0.105644635227555	0.144604919016075
KLHL17	11.9085158199661	18.4696234812167	0.633160837377195	0.14442540489986
PLEKHN1	5.38902004326252	15.4510627048316	1.51961121067472	0.0107135507779688
ISG15	19.2473022686704	8.31509805423806	-1.21085106819654	0.00507707039270326
AGRN	0.297654778412506	1.41091473445716	2.2449188444282	0.000508397290257522
C1orf159	20.4467129667347	17.1695267147884	-0.252018661369892	0.231237547166651
SDF4	208.100469439246	226.596366258197	0.122844506464405	0.0928369251037907
B3GALT6	25.803407936395	27.0450552458265	0.0678032250786499	0.438587101247326
UBE2J2	81.6682182346856	84.4983408826182	0.0491482618877693	0.593863719524134
SCNN1D	0.357719734752129	0.962693971554577	1.42824754471904	0.0239402227330427
ACAP3	23.791388397119	36.2716818982646	0.608404178087526	0.0403527125526159
PUSL1	41.0007131560154	30.0261333098001	-0.449430303616195	0.0194153202780298
CPSF3L	80.8317329388529	89.9871482890059	0.154797196808193	0.188390450630802
CPTP	51.5972127561998	48.0951233777762	-0.101402515587818	0.323231250965313
TAS1R3	0.389684622914506	0.611438380288314	0.64990011034404	0.190403565161758
DVL1	28.7259782634139	30.4253017039442	0.0829155443905467	0.635341528730866
AURKAIP1	251.004264159595	181.414267683097	-0.468423949530448	0.0424903182198314
CCNL2	72.0502757761155	141.218836891888	0.970856682073893	0.0413395996547072
LOC148413	71.9310570800826	105.471096610328	0.552160984865795	0.0038770539100053
MRPL20	258.806824692675	225.064867574699	-0.201534790502142	0.168474327169835
ATAD3C	20.7839337342108	19.7475284328205	-0.0737966368122674	0.311749036707528
ATAD3B	39.1478612597851	33.5988043394307	-0.220523598236959	0.219962094738184
ATAD3A	55.4033998042023	31.890855382493	-0.796831714964365	0.0022152728685027
SSU72	246.211107390948	247.845076087342	0.0095427492211005	0.881089227109319
MIB2	12.0881709334314	20.8614942119364	0.78724652883704	0.0246980755265237
CDK11B	34.196533578096	41.523697665948	0.2800848308068	0.0235542656035991
SLC35E2B	48.3948162144973	85.1560354871403	0.815256263189956	0.00794180461397626
CDK11A	14.7470610403972	20.4653142889253	0.472753355953384	0.0290328433460646
SLC35E2	11.3051500962603	22.5972639511426	0.999167956882203	0.0169598366325806
NADK	65.2171611146961	71.2509036718467	0.12765666958383	0.282666263468015
GNB1	216.694936146457	262.078154025828	0.274331660270794	0.0360667352786723
TMEM52	1.27265254813798	1.66543336674516	0.388059036407721	0.290523221320803
FAAP20	9.77111924760834	9.11189597194865	-0.10077255105996	0.25208774785279
SKI	13.6175005873366	24.5111635783979	0.847977043130297	0.00709572718947456
MORN1	1.16628194430493	2.51235218234931	1.10712211902714	0.0072847252438854
RER1	110.492872296334	118.088525035367	0.0959154743092868	0.0955389113714784
PEX10	32.6293301183009	33.159523228857	0.0232538946244163	0.75061311459562
PANK4	24.1887074124146	30.04929573652	0.312997501827852	0.0595801192052708
LOC115110	12.8329566031123	19.6314031450644	0.613309699137204	0.0163937442368253
TNFRSF14	36.2208561564383	39.9960945519576	0.143038486024427	0.248896442266191
FAM213B	8.40659242426001	11.0565027241981	0.395302085807831	0.0743195637704309
TPRG1L	77.0529550329041	117.817682003203	0.612633882933248	0.00100910835506319
WRAP73	41.9353991408376	36.9212715151078	-0.183716349524432	0.252535745160479
TP73	7.03161174293092	2.93383942258521	-1.26106550256399	0.0197830185409141
TP73-AS1	1.69515569827215	3.89890023429065	1.20164944981344	0.0148451949430099
LRRC47	72.1122061274247	83.8818666186079	0.21811548699665	0.0926343054260773
CEP104	27.9547205331228	40.6263537622907	0.539323965467295	0.010492016368003
DFFB	7.20521412945419	5.67395544000008	-0.344686485474331	0.287290949605827
C1orf174	29.922102044451	25.8038979221836	-0.213622514116321	0.0537019798632521
LINC01134	2.45141400297045	5.09451702746992	1.05533122996638	0.0338541277821665
NPHP4	9.87539169658077	15.0601210589322	0.608823489642101	0.0113682166734545
KCNAB2	63.8715254060942	73.8574314280395	0.20957018422375	0.0221974439310746
RPL22	535.9694923239	397.774727356494	-0.430199266671823	0.000240007923920191
RNF207	1.47865329364765	7.89677138229456	2.41697910679168	0.0301304678719922
ICMT	56.4144337477235	50.6833581241027	-0.154552210113951	0.037498373912827
LINC00337	0.798332028617409	0.73050076073177	-0.128103116900648	0.658411315670787
GPR153	0.595950972004019	0.894931108850882	0.586582981827014	0.184725018425954
ACOT7	54.8212776040408	24.6788673115498	-1.15145976992214	0.0112916028362822
PLEKHG5	0.549629713681425	0.614912093140292	0.161920179599552	0.541347627641557
NOL9	15.9527480453528	17.4407438511963	0.128656606353422	0.203659977222992
ZBTB48	21.4654302167141	29.4796765137174	0.457705605533172	0.0577520437203366
KLHL21	33.4338119317527	32.5404096664188	-0.0390754382722884	0.70118055227344
PHF13	18.3168784133133	14.7700058745367	-0.310503258470632	0.0732396162672621
THAP3	13.7522953195601	16.6554585021639	0.276322639009845	0.0681141603751704
DNAJC11	53.0250635906628	53.1740360916134	0.00404753015730795	0.970722805714586
CAMTA1	6.34388875045315	6.06031267072554	-0.0659752426303508	0.294792508422632
VAMP3	47.8433208780425	57.581716814411	0.267293271204293	0.0044293246164697
PER3	0.487292714130221	0.228958991629419	-1.08969942856216	0.0112489317193963
PARK7	502.096530326957	469.734903499072	-0.0961179589190916	0.515687742235617
ERRFI1	1.31947594460755	1.59918116915733	0.277368340022428	0.185726876246441
RERE	11.4929331718336	15.7083267151575	0.450782467074148	0.0695521655093288
ENO1	623.412492036643	432.45651778596	-0.527631982846231	0.00397256544901766
H6PD	3.45005168670625	10.2346271502169	1.56876866481239	0.00125938977871364
SLC25A33	15.4191848134805	14.2170631724802	-0.117103017066099	0.259730523274367
TMEM201	8.36588174671761	6.25283815611202	-0.420006429296025	0.036809275659482
PIK3CD	2.33822778632738	3.03507589211629	0.376317109834636	0.00443684906415764
CLSTN1	78.2781758926639	105.526361555302	0.430921401295562	0.0503757112855096
CTNNBIP1	26.906181349059	28.5604808812391	0.0860826191658974	0.139999530826673
LZIC	37.1250248635062	32.8471252410419	-0.176624879776305	0.0882339039397041
NMNAT1	9.88219079513578	12.823864116362	0.375928228434263	0.0106372527721451
UBE4B	42.3495611932181	45.6499871415682	0.108267432750514	0.386675148810789
KIF1B	12.9616634441887	20.1927051093482	0.639583314414402	0.0141002923501506
RNU6-2	2.31791018525588	1.8047834742188	-0.360998903007923	0.248715481228522
PGD	129.22124362364	133.365131310125	0.0455382544345724	0.411674213869063
APITD1	6.65804453339772	4.19402432343149	-0.66676329177427	0.0781646602490812
DFFA	31.3561199984238	33.1585784644636	0.0806351070065544	0.27523518491276
PEX14	24.3485331470963	24.0015816491466	-0.0207053819544525	0.771644377352191
TARDBP	136.613375103092	155.916483029928	0.19067471626502	0.0320267807813881
SRM	226.827605603269	81.1105324139567	-1.48363506187095	0.00114893986872683
EXOSC10	98.8696400517805	89.4285634834094	-0.144791878110229	0.337362556812647
MTOR	29.9564133070317	37.7785135406626	0.334701037872626	0.0901638285161945
UBIAD1	27.8467619731693	22.0081084196942	-0.339474428453288	0.203691207597883
PTCHD2	1.05473516596104	0.952559593621705	-0.146999539497903	0.626671860260087
FBXO2	4.9608117209467	8.9443394066391	0.850398731222275	0.00025766182407352
FBXO44	13.8715809527281	21.2660071546774	0.61641696050155	0.0440610896881028
FBXO6	11.3769937300882	14.2932806547373	0.329217699354867	0.0294598895166562
MAD2L2	70.2491545916455	46.413496468154	-0.597936479274732	0.00149199424431014
AGTRAP	72.9746421096883	69.60888541738	-0.0681237557204182	0.462596549948998
C1orf167	1.50283781125577	0.592184176356679	-1.3435714734613	0.0021998272177069
MTHFR	16.6135598752096	32.3722120530041	0.962394710620456	0.00315817714413202
CLCN6	6.6147560336688	11.6086965886032	0.811446144196687	0.0139385178146586
NPPA-AS1	1.74494524029479	2.3869852166348	0.452007868747097	0.456008682809884
KIAA2013	107.457483331926	126.945860078139	0.240447391547029	0.041707615161902
PLOD1	42.5850856173098	55.6575143051586	0.386228228238959	0.00322563214648793
MFN2	68.9040123023012	60.9478940915122	-0.177011621126112	0.164804373481634
MIIP	33.4224299679228	29.2266115687482	-0.193534050114583	0.0976373085693937
TNFRSF1B	5.52854721289252	2.57809995447169	-1.10059222111102	0.00555729012913977
VPS13D	8.14773898909903	12.2081269841313	0.583370203948454	0.0431711548723487
DHRS3	1.28772859773894	0.290294866461478	-2.14923759756954	0.000350336459913071
PRDM2	15.9837810628751	22.3073604832332	0.480911089769857	0.048349424847846
KAZN	1.91268223541946	1.9392739647641	0.0199194193895104	0.900574444428023
TMEM51	0.858706128356631	0.943043501543864	0.135159834406419	0.446758567667987
EFHD2	40.6908641168903	21.7826571855907	-0.901524964201866	1.64761013123758e-05
CASP9	11.5243379226991	16.3047289066116	0.500606584374183	0.000189863378936148
DNAJC16	15.3019382046088	27.0458261820674	0.821691566866864	0.00120728692942237
AGMAT	16.1183778203113	3.10454852982892	-2.37625116702845	0.0010705754414866
DDI2	7.52461149386241	9.1986443982404	0.289804171805271	0.389017292513521
RSC1A1	8.38460283074308	9.71493277917165	0.212461566803826	0.178740733146841
PLEKHM2	63.3984786035501	74.6514010995234	0.235721118026481	0.0768981804641377
SLC25A34	1.39306288798658	1.44642280457108	0.0542289408695771	0.719613316033821
UQCRHL	31.7139305737519	20.366612006426	-0.638910686435461	0.00250324688815645
FLJ37453	3.62396353917264	3.69880468671954	0.029490681330503	0.808350179640395
SPEN	21.3366259500622	30.7679047836306	0.528094148343536	0.082169485484367
ZBTB17	24.1671234049135	26.7819605952676	0.148215817811853	0.161423775004439
ARHGEF19	3.24118910430341	2.87069270225635	-0.17512429258715	0.167720565747996
RSG1	6.03096569253081	7.28613387827435	0.272764475593537	0.0296748113590256
FBXO42	15.3607786691473	20.3298679572184	0.404349493826361	0.00432021604250452
SZRD1	103.828820353792	135.768030105789	0.386936845518455	0.00728131019545074
NECAP2	112.715962549176	168.328724951949	0.578589549831837	0.0148949828272161
CROCCP3	2.66674906405208	4.62218186966065	0.793491950401056	0.0269450507533483
NBPF1	8.74271467316386	18.1079254044629	1.05046804737827	0.00219233371767577
CROCCP2	117.575919757883	151.928622631467	0.36980107437418	0.0898848711948883
MST1P2	4.46777260867953	10.7772492137666	1.27036132590524	0.0194569434266606
MST1L	1.23091794898737	2.53301375580655	1.0411203144898	0.0373429020963443
CROCC	15.192197181605	23.981584707624	0.658596459803704	0.0181137586261853
ATP13A2	32.0837442553409	40.439573957025	0.33392528026449	0.0283175132360058
SDHB	179.385744179851	132.554481571602	-0.436479796045215	0.0025574353122214
RCC2	110.042818315337	83.6399191145718	-0.395801422359242	0.00341677832803785
ALDH4A1	14.8896670041008	15.6223562392503	0.0693005746067681	0.13726841530722
IFFO2	10.7786261073108	18.6647724737838	0.792144624751471	0.00164870374295664
UBR4	27.1979288563087	49.6071752404547	0.867052015525249	0.0145343851312141
EMC1	34.6853878588202	35.8059516749108	0.0458713954078883	0.55150944233422
MRTO4	77.2267044708238	35.9474596411511	-1.10320998699114	1.38729249890945e-05
AKR7A3	0.738656106451804	1.16893751007551	0.662223051985402	0.358337772607381
LOC100506730	4.04621074142185	4.62619719562479	0.193255300722932	0.280095827200532
AKR7A2	48.3361729873937	44.6041468751196	-0.115925407730268	0.108506323470742
PQLC2	10.9276583598198	12.1465044164046	0.152556902043829	0.0291537174536264
CAPZB	143.576533003276	143.270814133232	-0.00307521940936817	0.965138675367132
MINOS1	49.4945371097148	41.9563240902786	-0.238381013587764	0.182482966218046
RPS14P3	2.58244597277354	2.68458243578768	0.0559595397311048	0.868435025772168
TMCO4	28.279275842147	23.7862695521265	-0.249616148219576	0.103330995314469
OTUD3	4.90579947986126	6.57618508648465	0.422762637950081	0.0673104681915835
MUL1	48.6761414275218	57.0286423083979	0.228471876893354	0.00216403925655733
PINK1	57.1742643655378	104.810155724286	0.874340712181895	2.8035940142827e-05
PINK1-AS	5.16553204407046	6.26661671208914	0.278769802883319	0.128890447178455
DDOST	340.804967468698	351.936354810518	0.0463681873045636	0.623985783642838
HP1BP3	140.915054456818	221.336383264624	0.651414872650415	0.00769776736308002
EIF4G3	26.1292850977256	53.3672887865116	1.03028806730014	0.000179784037862223
ECE1	37.0689238218336	47.0466186424031	0.343880804887484	0.0128333122193727
LOC100506801	1.60022689739957	1.73970622882698	0.120567229071213	0.502521708130238
NBPF3	12.7933022653057	20.3448144998107	0.669272418961111	9.92857639499804e-05
USP48	68.9006434925498	85.983817085713	0.319547700468587	0.0107442921870961
HSPG2	1.86797364441117	0.488584932082092	-1.9347928231265	0.0122420271157857
LOC101928043	1.32042747103408	1.92061578023683	0.54056387753852	0.405442083121697
LINC00339	18.9020986147354	26.0968348538102	0.465328421342334	0.0429138076159725
CDC42	225.903849054134	263.194875255499	0.220422545963998	0.00722630409853258
ZBTB40	14.2461659774446	26.1258381289392	0.874903616389671	0.00612995699859098
KDM1A	49.4944578639595	55.2176823880931	0.157863347369375	0.0271960006533092
LUZP1	7.42458240587476	12.6839339135476	0.772620476554571	1.80561342094969e-05
LINC01355	2.42533583544626	4.20912896369792	0.795337182522153	0.0231287377934964
HNRNPR	72.5162049579786	50.4504792117879	-0.523435452412342	0.00453489632079764
ZNF436	4.48941279411444	5.69753090849615	0.34381009019216	0.022288819995599
ZNF436-AS1	1.24308434130171	1.82131723559092	0.551058047396886	0.0974800707129663
ASAP3	0.460910794316087	1.61022452043937	1.80470240302991	0.000923437576990543
E2F2	54.5949307896325	17.9469368028513	-1.60502937650465	0.00114703394877418
ID3	31.7812878547723	25.4123401872696	-0.322648350068508	0.0122089002633075
MDS2	1.01201600662542	0.212000010117279	-2.25509586995378	0.00417916418767232
RPL11	3373.74163965471	2814.32877615728	-0.261558619338538	0.00329718537684017
TCEB3	45.1334151614431	65.2605410489355	0.532014999557666	0.000337348993854716
TCEB3-AS1	8.33286059261549	13.1338642549823	0.656407700097111	0.152729847665712
PITHD1	73.0933258065625	77.4743642108721	0.0839793315809069	0.31190080052764
LYPLA2	110.53458956083	106.200913280951	-0.057701729723836	0.279465813059458
GALE	20.1897851813389	17.8787329036828	-0.175381066638263	0.0540297284517891
HMGCL	52.1793277528195	74.6475307140082	0.516616180390089	0.00108990253929015
FUCA1	68.2719413056101	98.1573534724396	0.523803576103184	0.000550972254025886
PNRC2	174.762658705227	175.399052534836	0.00524399557933615	0.918456583874643
SRSF10	25.402906275437	22.8076740216031	-0.155474236308317	0.165287486559158
IL22RA1	8.03790177389299	5.15202067422512	-0.641680564476129	0.0262437829332817
IFNLR1	26.0198267675093	32.0390158190312	0.300218474388354	0.0220430319289252
GRHL3	33.2298363246068	15.9885445485779	-1.05544057198991	3.45136041955593e-06
STPG1	9.356957730364	10.6116264960457	0.181534360896287	0.165666160652207
NIPAL3	46.9358632547087	51.6461333495408	0.137969647316558	0.0662936177913239
RCAN3AS	1.80020819081444	2.37266890187011	0.39834702996672	0.486351055800265
RCAN3	22.5111248822172	29.7595631359321	0.402715197996236	0.0314378804383461
NCMAP	0.717088116309829	1.21080296768077	0.755741801981312	0.0266920778957973
SRRM1	81.6174160960368	93.7521441404637	0.199974648331657	0.159630018680109
CLIC4	122.695944278986	170.138610027615	0.471623011523252	0.00553663160099085
RUNX3	58.9003781200155	74.4405803907819	0.337812408011914	0.0420572960488134
SYF2	117.505834592477	112.338013901828	-0.0648861917366153	0.121887262752308
RSRP1	176.180407706115	356.731167993562	1.01778377412572	0.0562180159335113
TMEM50A	163.906687247947	204.914301237294	0.322145959117651	0.0230482884486564
TMEM57	26.4131836347082	31.2556238650949	0.242857596177236	0.0100090680625033
LDLRAP1	136.952463426898	189.87078573564	0.471342727145774	0.00392232791302043
MAN1C1	5.46837130939369	11.3593062780035	1.05469161876522	0.00588521310122694
SEPN1	25.5085995467602	20.8140925202192	-0.293423036035312	0.144623494831721
MTFR1L	40.0609660580983	64.8744108778114	0.69545232074297	0.00179586087170945
AUNIP	3.76866873650944	1.54835547150962	-1.28331826514289	0.00352207037790198
PAQR7	0.856287824316628	0.460539646045919	-0.894770454116435	0.0593658390874002
STMN1	327.642549637112	103.118516831991	-1.66781930774534	0.000444012989318651
PAFAH2	11.7225571056347	13.3121792295642	0.183459455493688	0.104839362255163
PDIK1L	16.2422083668011	15.18285617177	-0.0973045879444092	0.331737494842948
ZNF593	108.517817517228	76.9817244202842	-0.495344044360047	0.0366116987713099
CNKSR1	23.6629626322069	25.1211875442497	0.0862739536194887	0.597020269937599
CEP85	19.0014571191241	18.6490790002859	-0.0270056717005302	0.796064896114796
SH3BGRL3	219.034563867413	256.297646204547	0.226661682743557	0.0176162863942747
UBXN11	22.5138738205099	16.6895161737535	-0.431872181780544	0.0402708950558218
CD52	4.08932052493646	1.46370460388982	-1.48223672023056	0.0517328472569419
DHDDS	27.6361447963022	30.0428745917582	0.120466485003073	0.226487535049034
LOC101928324	1.21765826647489	2.31921808614109	0.929529188865621	0.0765029256791788
HMGN2	876.326060295731	442.984685177439	-0.984210939641928	0.00128994635617755
