KB528_6	Lenalidomide_24	LOG2_FOLD_CHANGE	P_VALUE
WASH7P	40.0858091276294	29.357709405279	-0.449352186883513	0.0247671848420081
LOC100133331	1.28167034745702	0.69996761650111	-0.872665157239613	0.185312025478306
LOC100288069	10.2441702254238	4.02427947238298	-1.34800072728664	0.0188511051958123
LINC00115	2.49490626419651	3.43147682126425	0.459843996413401	0.119955575485223
LINC01128	6.06810737425211	5.21726489809434	-0.217952928376683	0.0553702845021681
NOC2L	110.195027398658	118.164635725754	0.100739207703733	0.140095351903339
KLHL17	14.8396133804223	8.55416506661223	-0.794754553853115	0.0571804413376061
PLEKHN1	2.49408206819119	3.94074606722679	0.659959850389539	0.00769684983408115
ISG15	21.9693539672288	8.91367225155455	-1.30140062604604	0.0242327855091678
AGRN	0.537330193013224	0.193280553581164	-1.47511241465904	0.000774279212435796
C1orf159	16.7012145420633	18.8347500082685	0.173443862800173	0.0183633296252083
SDF4	238.687953054796	196.186354873144	-0.282901050321198	0.0174380113334182
B3GALT6	22.5543965852654	18.8932984024894	-0.255534098855252	0.0378606740958345
UBE2J2	80.0104061822672	67.0221554225317	-0.255549565494179	0.000937586061928751
SCNN1D	0.486588291171296	0.165970517859165	-1.55177461348473	0.00186104573628359
ACAP3	26.7900970280927	23.1621215823077	-0.209932400319478	0.0861083615974113
PUSL1	42.8440483718013	49.833960518137	0.218034427675573	0.0338198727474581
CPSF3L	82.4569457517588	74.1588614603761	-0.153021929187144	0.0799006078518412
CPTP	58.7528614958958	45.3098991329355	-0.374832839137295	0.00112740576179711
TAS1R3	0.228150188347353	0.296601265311263	0.378540907604568	0.487820971301185
DVL1	29.3260092540236	25.1499202825392	-0.221626932287789	0.00985042433995344
AURKAIP1	278.168595841867	260.003576337453	-0.0974280867902673	0.494681290975956
CCNL2	85.5919166638665	54.9447799131426	-0.639492131422564	0.0838022141488731
LOC148413	61.1256313495396	74.6240021872442	0.287862274601573	0.00863858899441436
MRPL20	238.671290593048	276.648791182167	0.213030582672067	0.0800845144824502
ATAD3C	20.0040743466055	17.3618753839693	-0.204371079738496	0.135908728400486
