KB528_24	CCS1477_0	LOG2_FOLD_CHANGE	P_VALUE
WASH7P	45.2238438209517	35.2881986478804	-0.357897832885189	0.111395186835147
LOC100133331	1.86492786030192	0.731086563764384	-1.35100568215372	0.0139397577243528
LOC100288069	13.8141634228435	6.35170462560157	-1.12093246681921	0.0229886086517362
LINC00115	4.51318343494413	2.93897376046328	-0.618832938516861	0.0153002546539264
LINC01128	4.32438696227211	5.06886577633135	0.229167335257804	0.0474388297516548
NOC2L	74.1988056815447	102.067565807618	0.460056621020875	0.00199354719118378
KLHL17	17.280612881957	10.5675784091031	-0.709509568789604	0.0254996545842205
PLEKHN1	5.63389657414523	4.49454773621316	-0.325957127392353	0.110723236963504
ISG15	14.1467336087715	13.2211808765026	-0.0976179425311193	0.557474828720846
AGRN	0.6409940041977	0.403236680424605	-0.66868398250153	0.0639642757875354
C1orf159	14.2018003013819	20.4613721284083	0.526829069074236	0.00852333551707775
SDF4	225.811789487161	204.856571528676	-0.140506636935201	0.0468003534724931
B3GALT6	27.8159808658247	22.1748160819421	-0.326991840916701	0.0216645354621268
UBE2J2	72.565756823826	66.3676240075756	-0.128809287040897	0.177023842195598
SCNN1D	0.990132924071033	0.339641359594991	-1.54361006535333	0.0291846871985901
ACAP3	17.9385955922483	27.4547251364211	0.613987521304252	0.00137304023481561
PUSL1	26.4513620455426	43.7000916480426	0.724294293196045	0.000194271612751972
CPSF3L	81.4791840009164	75.1947511591423	-0.115799571489582	0.28033421498489
CPTP	55.8606228230044	45.7391216552149	-0.288402997740349	0.0229592836796543
TAS1R3	0.816043592337712	0.655345834010818	-0.316389786349846	0.159138828503546
DVL1	29.253352488034	33.5262203661701	0.196687878013093	0.0747243825106636
AURKAIP1	174.949095280596	235.03149246414	0.425918876154299	0.0196977168112617
CCNL2	106.022695295855	75.7080937718285	-0.485853673548179	0.0841695902427658
LOC148413	88.0801742774197	78.2692732648801	-0.170371274029447	0.0389340520813885
MRPL20	189.660309908995	218.858980268412	0.206583783689838	0.0916348359247039
ATAD3C	25.6916605257408	28.0209013051513	0.125203222690748	0.309604588641815
ATAD3B	23.9271164370906	40.0111845596424	0.741756799555904	0.0142019864556787
ATAD3A	21.7540427946714	54.8054821550767	1.3330366743339	4.74723690983e-05
SSU72	259.146709394903	240.98841030195	-0.104805309184709	0.219133169996789
MIB2	24.5850712779436	11.4270772748659	-1.10532608797986	0.024462956385507
CDK11B	38.8615685209325	28.8413792767981	-0.43020397178648	0.0123092110879979
SLC35E2B	82.3408521198575	47.7356840062972	-0.786540246843178	0.00775403569284856
CDK11A	20.652696448179	11.6355032758376	-0.827796540798358	0.0183980454758962
SLC35E2	21.4362276298126	10.1828514958353	-1.07390942638295	0.0167944777960232
NADK	62.7200750605919	60.9495774793264	-0.0413110663200417	0.618505931718047
GNB1	245.359953585908	190.596082851866	-0.364381329654747	0.00517468742103631
TMEM52	0.852042906769891	2.16665193566843	1.34646942067404	0.0683600863926593
FAAP20	12.8071333589691	8.06598548346643	-0.667024876679933	0.000229545738523764
SKI	13.1530897065731	12.1835984592138	-0.110461433297813	0.277284618868392
MORN1	1.88882437621222	0.871679366228481	-1.11561910085595	0.00908038326083511
RER1	118.072081642826	97.7384839228083	-0.272669245800324	0.0275755030897813
PEX10	43.6569388782996	24.6881226225141	-0.822393842790496	0.00170741300543736
PANK4	23.4323517188807	24.5482059423437	0.0671158385442571	0.363882267186718
LOC115110	30.916228708945	16.9114640613602	-0.870362781684365	0.0198064830387041
TNFRSF14	51.0802481283305	50.2941722672605	-0.0223742926948137	0.804961683162091
FAM213B	6.47967177052722	9.37379520893334	0.532712541466224	0.00269937469388003
TPRG1L	105.925477982306	64.5372670959616	-0.714845247123282	0.00612226135581093
WRAP73	41.0953313114262	41.4981762371475	0.0140734302868676	0.86418943956908
TP73	1.59446661228102	8.7408921179451	2.45470664416431	0.00469635278345408
TP73-AS1	3.20391647592315	1.69131922672586	-0.921687552292412	0.00430760672939291
LRRC47	77.7193704540648	64.1153522706718	-0.277604366635567	0.0470837195823905
CEP104	39.2706688549253	27.424472841878	-0.517988280928486	0.0124763728498134
DFFB	8.57903739234545	8.46230715224664	-0.0197647283081597	0.83223881118251
C1orf174	26.0609866154318	33.6343488354207	0.368043625298524	0.00226567743972763
LINC01134	4.59610947871126	2.54424311655145	-0.853176628467709	0.0123501740861576
NPHP4	11.6256924205597	8.77582401701229	-0.405710144439436	0.0484823915431703
KCNAB2	45.3476541792658	73.1915086381132	0.690648360489984	0.00305558109829891
