KB528_6	CCS1477_0	LOG2_FOLD_CHANGE	P_VALUE
WASH7P	40.0858091276294	35.2881986478804	-0.18390580823836	0.171732104668987
LOC100133331	1.28167034745702	0.731086563764384	-0.809911098059754	0.20360091914157
LOC100288069	10.2441702254238	6.35170462560157	-0.689587401974662	0.0585368751331155
LINC00115	2.49490626419651	2.93897376046328	0.236326865209115	0.404679326921029
LINC01128	6.06810737425211	5.06886577633135	-0.259583652244493	0.0157132501252765
NOC2L	110.195027398658	102.067565807618	-0.110534631834442	0.0330139199556545
KLHL17	14.8396133804223	10.5675784091031	-0.489808688722406	0.0969305908181482
PLEKHN1	2.49408206819119	4.49454773621316	0.849667013807729	0.013492295569828
ISG15	21.9693539672288	13.2211808765026	-0.732641406541463	0.0577531971144615
AGRN	0.537330193013224	0.403236680424605	-0.414182026949345	0.152908984252243
C1orf159	16.7012145420633	20.4613721284083	0.29294987279967	0.0468865641159362
SDF4	238.687953054796	204.856571528676	-0.220511579922058	0.0339760993787913
B3GALT6	22.5543965852654	22.1748160819421	-0.0244865502135013	0.740941470919146
UBE2J2	80.0104061822672	66.3676240075756	-0.269708023651819	0.000146454285495251
SCNN1D	0.486588291171296	0.339641359594991	-0.518689452167585	0.210164522491795
ACAP3	26.7900970280927	27.4547251364211	0.0353546614541039	0.682984066095818
PUSL1	42.8440483718013	43.7000916480426	0.0285414973039844	0.630517800137326
CPSF3L	82.4569457517588	75.1947511591423	-0.133009063479163	0.0555920387446646
CPTP	58.7528614958958	45.7391216552149	-0.361230456898406	0.00959412309821287
TAS1R3	0.228150188347353	0.655345834010818	1.52227259062947	0.0130887956198683
DVL1	29.3260092540236	33.5262203661701	0.193109088261387	0.0719141473119989
AURKAIP1	278.168595841867	235.03149246414	-0.243105474285587	0.167548091179075
CCNL2	85.5919166638665	75.7080937718285	-0.177027010797576	0.415230603047334
LOC148413	61.1256313495396	78.2692732648801	0.356668588089459	0.000624647105972192
MRPL20	238.671290593048	218.858980268412	-0.125023455099094	0.256677721347395
ATAD3C	20.0040743466055	28.0209013051513	0.486209489413479	0.0168757636522093
ATAD3B	26.9437709200389	40.0111845596424	0.570451563770393	0.00174137516194584
ATAD3A	44.8833235849565	54.8054821550767	0.288140701545465	0.00370787367199563
SSU72	179.006905164829	240.98841030195	0.428948525223993	0.00173108177653663
MIB2	10.2084130975744	11.4270772748659	0.162697833849692	0.0191180130449066
CDK11B	48.0305562895319	28.8413792767981	-0.735812357945692	0.00067525819926845
SLC35E2B	38.2647720261674	47.7356840062972	0.319051327495709	0.0406482650023421
CDK11A	17.7226430633812	11.6355032758376	-0.607060162366731	0.0320054784993693
SLC35E2	8.24664129047587	10.1828514958353	0.304263054534526	0.145831425201477
NADK	44.7609660126388	60.9495774793264	0.44537504738984	0.00708397919506089
GNB1	188.453608763478	190.596082851866	0.016309047217843	0.419069638568266
TMEM52	5.53949760966744	2.16665193566843	-1.3542877321165	0.00649408079158438
FAAP20	9.29097059464475	8.06598548346643	-0.203978508403393	0.0775697634254104
SKI	21.1192441028402	12.1835984592138	-0.793617898754034	0.000305910336366531
MORN1	1.2075874020171	0.871679366228481	-0.470258146696942	0.0899914113953253
RER1	109.511345235339	97.7384839228083	-0.16408170752272	0.0388696831655837
PEX10	34.9221277122542	24.6881226225141	-0.500324328505385	0.00218130650581992
PANK4	32.1446073108121	24.5482059423437	-0.388959134556976	0.0122565637329579
LOC115110	4.84022865777111	16.9114640613602	1.80485445359165	0.000901400780196937
TNFRSF14	30.333105262386	50.2941722672605	0.729498043242627	0.000240113821316857
FAM213B	12.8998524577986	9.37379520893334	-0.460649383458817	0.00203202956948405
TPRG1L	110.798644520809	64.5372670959616	-0.779735840305893	1.15499261935889e-05
WRAP73	61.6700287946604	41.4981762371475	-0.571521585675799	0.00580168504428156
TP73	20.951161248676	8.7408921179451	-1.26117777209609	0.00149242689559866
TP73-AS1	2.9708671713322	1.69131922672586	-0.812735117342053	0.109492314449635
LRRC47	77.8244777788393	64.1153522706718	-0.279554142740717	0.0167600894096944
CEP104	37.4090491076714	27.424472841878	-0.447923405656404	0.00244404495910262
DFFB	8.25297185919362	8.46230715224664	0.0361373303317199	0.61591752755318
C1orf174	46.308561804401	33.6343488354207	-0.461343624540631	0.000416484984423193
LINC01134	2.60714446746991	2.54424311655145	-0.035233993188756	0.903285302232871
NPHP4	12.5962252281995	8.77582401701229	-0.521384958533094	0.0102475883048036
KCNAB2	47.5169949366245	73.1915086381132	0.623232682687678	0.000108461112181653
RPL22	447.182410324108	555.014911249244	0.311663090321115	0.00418789742686411
RNF207	1.64277971400323	2.31723958625481	0.496268179117628	0.171148750298686
ICMT	85.3190792284431	50.9900940247988	-0.742651397789294	0.000250187012353694
LINC00337	2.35885624217613	0.50266373376169	-2.23042198765984	0.00319952207833585
GPR153	1.60928647296091	0.555625745296253	-1.53423581230607	0.000904130060631162
ACOT7	74.9766730642717	45.6374767012545	-0.716222783280945	0.00142330623793856
PLEKHG5	1.16295195625246	0.714126710684417	-0.703539511688493	0.00320987813010133
NOL9	18.4080887181179	13.6029403564003	-0.436421309495055	0.010699479076883
ZBTB48	25.7738740715035	18.6396657144997	-0.467533418218753	0.0234446231514833
KLHL21	26.5745689033353	31.4549241304648	0.243239594037914	0.0107860732513391
PHF13	27.9108771160442	18.1597829540675	-0.62008050304851	0.000461550965760226
THAP3	19.9472332099125	11.022742857765	-0.855705387274926	0.00176965423356632
DNAJC11	47.2356276943048	49.7571873938684	0.0750295073973683	0.105695118878632
CAMTA1	5.93063965510845	6.50719726859339	0.13384857385044	0.0402724021311316
VAMP3	70.5533271793371	39.7114137287027	-0.829160397755353	0.000348137342059264
PER3	1.11251986701101	0.217271035131237	-2.3562633358056	0.00105109644512753
PARK7	435.570335550934	386.869476963372	-0.171058794650608	0.0761108074913844
ERRFI1	3.03710235550471	1.07120988116788	-1.50345435689952	0.0333444462350442
RERE	9.30547326277442	11.2631101788517	0.275453835516725	0.0308410416188281
ENO1	473.983077002193	588.928383120354	0.313256654849482	0.00148007604747047
H6PD	4.32529866723566	2.80714257489656	-0.623697415813474	0.0167781128395963
SLC25A33	17.4509673642374	15.3570454529532	-0.184406329779382	0.0745831484058388
TMEM201	15.4640650092149	9.92626780651138	-0.639596324029158	0.00485671058054061
PIK3CD	4.53303665408787	2.53100176219323	-0.840769314972538	0.00848835635343873
CLSTN1	104.9389547826	73.717353842437	-0.509474135532282	0.000208722618455147
CTNNBIP1	36.5156826525519	20.5812172329273	-0.827187891759564	0.00395806541663989
LZIC	42.2224348423322	30.0253942813923	-0.491826586073428	0.00182917925206386
NMNAT1	11.6916664798886	8.32844748315467	-0.489361088989318	0.00351508640714038
UBE4B	56.3208529666927	42.4654237659882	-0.407380536623447	0.00513673769763877
KIF1B	13.7050540942241	14.9586035722057	0.126267479332395	0.360643625043888
RNU6-2	1.94064999637888	2.36209275760815	0.283525673433157	0.35738766173341
PGD	175.433494100097	140.827397843489	-0.31699617988895	0.00110081638264941
APITD1	8.20078255893544	5.34770699068595	-0.616841165287348	0.00453736833029645
DFFA	31.9345446390868	26.9252743813364	-0.246156832395297	0.0207409324599179
PEX14	34.9501024802231	21.7965443233711	-0.68119726107234	0.00390964474215138
TARDBP	116.006791121579	105.375717362005	-0.138666811660284	0.047679290580012
SRM	262.61446325355	227.463726674959	-0.207309874464655	0.0095153771483698
EXOSC10	140.516255110028	76.9001589787043	-0.869678547166828	0.00562787468629494
MTOR	45.394644946087	24.1924062820466	-0.90796784447767	0.00839570283028105
UBIAD1	20.4226194535264	26.5817200944689	0.380266542396358	0.0163539328274979
PTCHD2	1.44594006298421	1.16991645256733	-0.30560224495194	0.118070329223091
FBXO2	5.88355339048157	4.27146336993628	-0.46195732790596	0.0355955782572824
FBXO44	17.5212183780086	11.6734714769203	-0.585869443557317	0.0480619982724258
FBXO6	18.6244936586033	8.34767087160459	-1.15775557899906	0.00163357812473737
MAD2L2	120.165388891247	73.6164327741539	-0.706921670002517	0.000321193097309016
AGTRAP	46.2872424216892	83.9579457996021	0.859052252480278	1.92735752030054e-05
C1orf167	2.14085368622586	2.82789193294517	0.401540789001138	0.0723715690259103
MTHFR	14.019858360231	16.1800234059582	0.206741920597904	0.0465841270693936
CLCN6	6.19363334747699	6.70821113725617	0.115142117193496	0.564166288910935
NPPA-AS1	0.731905055702039	1.27685816379341	0.802869859954015	0.0359518802953721
KIAA2013	115.454899403631	98.1207049073547	-0.234699892624707	0.0156635100681049
PLOD1	50.2719116329433	28.7404157571657	-0.806671617915835	6.59327894041835e-05
MFN2	92.3399668500072	63.401481670213	-0.542438658428987	6.7222907104268e-05
MIIP	35.1586425773219	29.8399472381715	-0.236634386577358	0.00599706822448914
TNFRSF1B	7.84955352594286	10.2307422845923	0.38222832011682	0.00146797846532731
VPS13D	12.5864819421595	6.76631799037607	-0.895432205694625	0.0014655677057249
DHRS3	0.885397297120347	0.794677266459468	-0.155955895818407	0.264485253779514
PRDM2	22.9690483978636	16.7787739746598	-0.453053785571958	0.0315291702481394
KAZN	2.16860377381371	2.92468481219312	0.431514674645386	0.0146766537425981
TMEM51	1.5021261036838	1.40239557300083	-0.0991125853713878	0.412970241417818
EFHD2	68.8467432748369	33.0974995187937	-1.05666618369322	0.000427620691523046
CASP9	29.7567035881261	8.14392414706682	-1.86941868602209	1.02959847404042e-05
DNAJC16	18.0352025216692	13.8445935574172	-0.381492923175002	0.0350777419736189
AGMAT	10.3602425907372	16.7182722021008	0.690367970744537	0.000684756826130638
DDI2	8.94910883845169	7.66908141494294	-0.222690239100524	0.206299596193546
RSC1A1	9.10822449035535	8.56341973309237	-0.088982809604553	0.743550334568375
PLEKHM2	67.4736298565251	64.0645247027118	-0.074798080783723	0.327841800769841
SLC25A34	0.982004267784821	1.99447508283015	1.0222079001987	0.0074457548012323
UQCRHL	24.8967886119597	30.4131035503745	0.288733381957567	0.156074867212288
FLJ37453	2.96217165728982	3.51401413746609	0.246464748605939	0.0162578843305021
SPEN	23.9230584721933	26.8752367126038	0.167875617364949	0.309448899201233
ZBTB17	33.6827551089058	18.1423155755666	-0.892651545170347	3.13191452987229e-05
ARHGEF19	8.50376045521385	5.55633265764259	-0.613967981705997	0.0110142926997798
RSG1	12.6368357421281	5.80974999933533	-1.12108726941769	9.43359482729099e-05
FBXO42	20.4135000756581	13.4149776915461	-0.605678910972065	0.000468956905340535
