KB528_0	JQ1_24	LOG2_FOLD_CHANGE	P_VALUE
WASH7P	33.0696110135168	28.2556929539069	-0.226964504849955	0.0242309771615285
LOC100133331	0.902304972804705	1.11791030253333	0.309117393785878	0.443248853395013
LOC100288069	6.41405156228677	8.10988662173871	0.338445793752794	0.086211048527174
LINC00115	3.24680450572929	3.17381994543858	-0.0328002360194645	0.876833609569113
LINC01128	4.87270788534556	6.36937737228349	0.386428614366064	0.00489229417256773
NOC2L	93.1980079350242	89.3219632755705	-0.0612841566558877	0.556016327864827
KLHL17	10.1635163329879	9.03674074657857	-0.169525187179543	0.0539953408945921
PLEKHN1	4.02902643413473	11.3322411558066	1.49193003239115	0.000188286085050628
ISG15	13.6982708120135	7.52438869699546	-0.864347504417884	0.0121491063465804
AGRN	0.33118685645474	0.644148525380666	0.95974795907389	0.0537351660071283
C1orf159	17.8178295865053	6.50105429585425	-1.45457600246904	0.00865204984345526
SDF4	192.552139553325	186.028668226772	-0.0497241866584551	0.571126654391765
B3GALT6	20.1057176109378	12.6584218849611	-0.667508273187716	0.00470502391559058
UBE2J2	66.910583673123	69.0821932913041	0.0460794585558256	0.426612318284279
SCNN1D	0.340265623968376	0.523064131944009	0.620326436094574	0.135488111027852
ACAP3	25.0016921325944	31.725801314456	0.343630862562993	0.0218562531410374
PUSL1	42.039481893297	24.3333395900018	-0.78881055499771	0.0101684203219535
CPSF3L	73.4889041171943	70.5121071456881	-0.0596554439713318	0.182046428101179
CPTP	45.0832037028479	35.73909112058	-0.335087094230114	0.0198455916588581
TAS1R3	0.525580633811205	0.733709927246248	0.481297687924245	0.428552029156583
DVL1	30.1495131629851	17.2438528785349	-0.806052547637097	0.02327132948048
AURKAIP1	215.392424276387	182.582277441944	-0.238420773427669	0.309693130428138
CCNL2	75.2253974234395	147.897899208794	0.97530983146355	0.00107135686810446
LOC148413	69.7236130962913	115.415537821715	0.727118222583278	0.000324922746642224
MRPL20	218.455238770389	210.810230027509	-0.051392824829478	0.540182955807427
ATAD3C	26.4266090439646	17.732006396558	-0.575635527991742	0.00522754470474429
ATAD3B	37.9227965409042	27.3946139547173	-0.469173083515537	0.0334754577823376
ATAD3A	50.3678922234583	28.0107813776149	-0.846522130081072	0.00185904031334649
SSU72	237.461432834646	216.233151091767	-0.135105495773643	0.249100361435981
MIB2	10.6781714628293	18.3406724214598	0.78038191310657	0.00616301553692022
CDK11B	26.4490369224417	33.2388297031761	0.32965439649574	0.00796896554954047
SLC35E2B	47.5335514680435	77.5498410605544	0.70617762785229	0.00684807439370668
CDK11A	10.7474649333504	17.9440571911297	0.739509720560625	0.00104214960453925
SLC35E2	10.1020692469144	20.4582972071053	1.01803523493482	0.00819286093232985
NADK	58.5477491902216	63.2561635779675	0.111592351698794	0.0731962942923846
GNB1	180.777601296634	181.81479678408	0.00825368030551191	0.732040642500482
TMEM52	2.47781032129569	1.90734750566194	-0.377498035285681	0.26965889651432
FAAP20	8.47751942626591	5.59848457539338	-0.598605820781603	0.064447525643949
SKI	11.9081881027378	19.9027401397986	0.741013153860761	0.00271888094716597
MORN1	0.837784701544278	1.38286468294394	0.723008546703313	0.00887678185169695
RER1	94.0796293705742	110.622879357784	0.233695517216483	0.0146357491029122
PEX10	23.7548850062809	15.0111685395849	-0.662187935441126	0.00305455919177501
PANK4	22.1502992352221	23.1722336922923	0.0650709310707692	0.339537487796323
LOC115110	15.9065106037955	14.6454520649588	-0.119164661783159	0.209295090463519
TNFRSF14	48.8349525759718	33.371492262177	-0.549297895211555	0.0212779374895325
FAM213B	8.35440931900842	6.54046965342652	-0.353143593694931	0.110860791050498
