GNE781_24	JQ1_0	LOG2_FOLD_CHANGE	P_VALUE
WASH7P	33.7517381238947	31.9145098738609	-0.0807493071801868	0.20044904129204
LOC100133331	0.937802268944666	0.747742776670771	-0.326741700839821	0.211128067909349
LOC100288069	7.46344088955806	5.93345025491116	-0.330969648637751	0.457430148189836
LINC00115	3.34184790780963	2.87172230365375	-0.21872982892255	0.387655849861641
LINC01128	4.95778973273526	4.87598312045849	-0.0240039541858572	0.757735486914556
NOC2L	118.792966336049	96.5380740320228	-0.299279467597836	0.00629087916989717
KLHL17	11.9085158199661	9.26107410645057	-0.362742185517885	0.0181677825893956
PLEKHN1	5.38902004326252	4.31916088920105	-0.319271894432138	0.147903449999541
ISG15	19.2473022686704	12.6659559084462	-0.603700287282259	0.0118256459591818
AGRN	0.297654778412506	0.353765745952748	0.249154308162323	0.288666049162641
C1orf159	20.4467129667347	18.0333827763431	-0.181198883919518	0.273296174502504
SDF4	208.100469439246	194.683587489226	-0.0961489546301175	0.182045414439002
B3GALT6	25.803407936395	20.9247349080994	-0.302352273822742	0.0224901716953135
UBE2J2	81.6682182346856	68.0984207618832	-0.262153410826651	0.0656525925538482
SCNN1D	0.357719734752129	0.254724438756219	-0.489892330200111	0.509713826337942
ACAP3	23.791388397119	22.2664431547207	-0.0955683455721727	0.0865406253206857
PUSL1	41.0007131560154	40.8351965987909	-0.00583583032468501	0.956482370028239
CPSF3L	80.8317329388529	73.533397367063	-0.136522136293175	0.165529746596243
CPTP	51.5972127561998	43.2422451947299	-0.254851702762073	0.00920196234025314
TAS1R3	0.389684622914506	0.566520355069644	0.539820789591241	0.271777561917958
DVL1	28.7259782634139	32.2482984765221	0.166867016635688	0.251915501688727
AURKAIP1	251.004264159595	225.114211349784	-0.157054737159961	0.232771482894771
CCNL2	72.0502757761155	65.5197361076956	-0.137074406118002	0.267196652643896
LOC148413	71.9310570800826	73.4757095415654	0.0306525800563232	0.736582116999296
MRPL20	258.806824692675	227.719774127025	-0.184616087611357	0.192243991308369
ATAD3C	20.7839337342108	27.3519839488596	0.396176745122938	0.00516544164814543
ATAD3B	39.1478612597851	35.1610229546662	-0.154956447793075	0.0350087093366328
ATAD3A	55.4033998042023	51.5274386619325	-0.104633628861876	0.248457006655741
SSU72	246.211107390948	234.767536347175	-0.0686629216152291	0.232370962320465
MIB2	12.0881709334314	10.3305418952473	-0.226680032578395	0.143008935020565
CDK11B	34.196533578096	28.1182082102247	-0.282345426124852	0.0420661845391999
SLC35E2B	48.3948162144973	45.7572884292237	-0.080850961513953	0.655846108618841
CDK11A	14.7470610403972	9.61188541983794	-0.617536110899336	0.000606847804224909
SLC35E2	11.3051500962603	9.41691553303669	-0.2636536523341	0.260859041866752
NADK	65.2171611146961	58.5676208459896	-0.155148352345754	0.145562835827704
GNB1	216.694936146457	186.321187538743	-0.217873700219591	0.101275451735778
TMEM52	1.27265254813798	2.48618984722665	0.966097868650525	0.0459963900728811
FAAP20	9.77111924760834	7.82647008654652	-0.320162060935453	0.00331099395225437
SKI	13.6175005873366	11.6055948649828	-0.230641456978009	0.264902854353567
MORN1	1.16628194430493	0.817360185598868	-0.512872721721429	0.0320713482700216
RER1	110.492872296334	94.1989329792357	-0.230170683676509	0.0140323435578838
PEX10	32.6293301183009	24.2950188374743	-0.425508818067093	0.00769139261257158
PANK4	24.1887074124146	22.3198904658504	-0.116003729946026	0.306563049126114
LOC115110	12.8329566031123	14.0383592588558	0.12952073641602	0.184470864299653
TNFRSF14	36.2208561564383	46.7978684714547	0.36962217223608	0.00492855811935707
FAM213B	8.40659242426001	8.72307971149564	0.0533164442871364	0.565016891718138
TPRG1L	77.0529550329041	63.4782569499054	-0.279587772391561	3.19161572090123e-05
WRAP73	41.9353991408376	40.3081280901665	-0.0570978017171288	0.569068057720384
TP73	7.03161174293092	8.11117598134754	0.206055682720065	0.218565361191288
TP73-AS1	1.69515569827215	1.51550081456564	-0.161623161917365	0.378701007852331
LRRC47	72.1122061274247	55.9802138681333	-0.365326480381594	0.0562778070775652
CEP104	27.9547205331228	24.6357073565998	-0.182341026382696	0.218524313858354
DFFB	7.20521412945419	8.58546755773646	0.252855398362015	0.311233115625066
C1orf174	29.922102044451	32.1407574245054	0.103192398837731	0.0833967171495452
LINC01134	2.45141400297045	2.16288703353452	-0.180655835874319	0.303896819064317
NPHP4	9.87539169658077	7.83216053676874	-0.334427635884112	0.0530391666386984
KCNAB2	63.8715254060942	68.0588697348918	0.0916102864620536	0.0806563007314371
RPL22	535.9694923239	576.64114737834	0.105522902855193	0.0138835632144087
RNF207	1.47865329364765	1.78385777951801	0.270716781996535	0.158857251904017
ICMT	56.4144337477235	50.3967995643432	-0.162732207654407	0.0290761992342719
LINC00337	0.798332028617409	0.468025048268355	-0.770403148748528	0.1967632815373
GPR153	0.595950972004019	0.479133963317663	-0.314764564952068	0.135243231693929
ACOT7	54.8212776040408	41.9514002666312	-0.386016984226074	0.0551595329271108
PLEKHG5	0.549629713681425	0.655972644095285	0.255175651462614	0.372989599179992
NOL9	15.9527480453528	12.0058936794498	-0.41006216923959	0.0157859897220773
ZBTB48	21.4654302167141	17.2466893080448	-0.315695640744051	0.0294153396678071
KLHL21	33.4338119317527	30.3231486970956	-0.140888284209624	0.213906496327856
PHF13	18.3168784133133	17.2640502420283	-0.0854026898910202	0.387576641836633
THAP3	13.7522953195601	11.3426598406026	-0.277913440715107	0.00999083724490412
DNAJC11	53.0250635906628	45.3009795803515	-0.227132198727947	0.0993895785382354
CAMTA1	6.34388875045315	6.28827119789877	-0.0127040325760097	0.820647845557379
VAMP3	47.8433208780425	39.7954547266532	-0.265713871202057	0.00284293986169365
PER3	0.487292714130221	0.382119058413399	-0.350766437146827	0.175283797813901
PARK7	502.096530326957	397.576295615389	-0.336733012711548	0.124242394862201
ERRFI1	1.31947594460755	0.835721809214896	-0.658870358689355	0.0281213177782421
RERE	11.4929331718336	10.5189929575688	-0.127750448834339	0.548409117192411
ENO1	623.412492036643	586.400047293906	-0.0883018443740153	0.116217663991722
H6PD	3.45005168670625	2.52853558503456	-0.44831589348753	0.107373679230409
SLC25A33	15.4191848134805	15.2872560250123	-0.0123970199632708	0.883037974220183
TMEM201	8.36588174671761	9.03946686764345	0.111720082088312	0.331497277918245
PIK3CD	2.33822778632738	2.39845996159508	0.0366928745754723	0.692697955771213
