GNE781_0	Lenalidomide_24	LOG2_FOLD_CHANGE	P_VALUE
WASH7P	34.4344129481236	29.357709405279	-0.23011167330294	0.0294793478197028
LOC100133331	0.710462812232232	0.69996761650111	-0.0214709580798912	0.947474226517269
LOC100288069	5.36811805780707	4.02427947238298	-0.415685901379025	0.452951514848493
LINC00115	3.0033722088186	3.43147682126425	0.192246330079611	0.449961872071966
LINC01128	4.63293866020875	5.21726489809434	0.171366104393143	0.458094634857202
NOC2L	107.261958628848	118.164635725754	0.139659828134872	0.41346821747116
KLHL17	10.7092433402195	8.55416506661223	-0.324157598557458	0.0305425235168319
PLEKHN1	4.42248049260808	3.94074606722679	-0.166386990795377	0.255323872762824
ISG15	18.9875584098274	8.91367225155455	-1.09096258245491	0.168251461976412
AGRN	0.509241851737855	0.193280553581164	-1.39765449929152	0.00886718580488965
C1orf159	17.156131024785	18.8347500082685	0.134672645389894	0.0955292854470132
SDF4	219.501738282872	196.186354873144	-0.162007661911516	0.420571084148901
B3GALT6	26.4506792816275	18.8932984024894	-0.485430182548043	0.220455037089395
UBE2J2	73.9324369529138	67.0221554225317	-0.141569383931563	0.468752555824771
SCNN1D	0.455419755481163	0.165970517859165	-1.45626988347747	0.0089125935011555
ACAP3	26.8449386469321	23.1621215823077	-0.212882701670503	0.286356132102951
PUSL1	51.6218552390626	49.833960518137	-0.050852755686797	0.860308180143531
CPSF3L	70.8517717197341	74.1588614603761	0.0658151652190754	0.578776525251473
CPTP	48.2568342839939	45.3098991329355	-0.090906996654371	0.417295694239945
TAS1R3	0.610530163877226	0.296601265311263	-1.04153782242865	0.12826763288546
DVL1	34.3873053694838	25.1499202825392	-0.451322241837708	0.00574728251427441
AURKAIP1	317.065779574328	260.003576337453	-0.286250710374578	0.580773109428128
CCNL2	69.101418794903	54.9447799131426	-0.33073290950896	0.0684547495136534
LOC148413	79.7638261927938	74.6240021872442	-0.0960948801305255	0.317161496310292
MRPL20	255.953403846104	276.648791182167	0.112174427516263	0.674070174160508
ATAD3C	31.6340793536486	17.3618753839693	-0.865556817410566	0.0370649327924272
ATAD3B	44.0752690387478	41.0502342495999	-0.102578921250422	0.674924935898094
ATAD3A	56.2927659161805	69.2401421332483	0.298659150183092	0.0675885749035805
SSU72	277.613207670909	196.055608793356	-0.501813291603616	0.153658704604619
MIB2	12.2095603431046	8.06623415663008	-0.598044059117848	0.0123147586760027
CDK11B	28.473012248349	29.7890215521689	0.0651856093783086	0.462148689797687
SLC35E2B	40.6740521325562	35.5551554580133	-0.194049961558693	0.50824100145716
CDK11A	10.8681419853863	10.9739666485627	0.013979777680822	0.860805569970185
SLC35E2	9.16058877949246	6.90196226785732	-0.408433741027163	0.0571889849160415
NADK	60.945477444038	58.7105236762139	-0.053900042289489	0.372710873162151
GNB1	172.080477415148	144.666592628354	-0.250351628853064	0.203703583293626
TMEM52	2.51045060821521	1.75760743125816	-0.514333466346452	0.337281370342302
FAAP20	10.5817932566363	6.38985265538239	-0.727729566927194	0.231976641229846
SKI	11.3981198765632	9.94661043469614	-0.196518992225263	0.128837784970518
MORN1	0.726135364885998	0.863763633685216	0.250398059264937	0.395967530295699
RER1	97.5765930244027	95.236547451224	-0.0350197906634949	0.582512048280048
PEX10	23.9282189536606	27.7077688808418	0.211577528105454	0.0540671490246516
PANK4	23.7816207920417	22.9914187048733	-0.0487515511094129	0.625230694630509
LOC115110	15.4653276905245	11.1308583578913	-0.474472551990232	0.0463601869523252
TNFRSF14	51.1702145709195	44.4882759854568	-0.201879090860862	0.0341295657637988
FAM213B	8.54639418151125	13.1172515386058	0.61807769888079	0.00332614731168436
TPRG1L	57.4455751865864	65.2399912667447	0.183560817067522	0.176827167509213
WRAP73	37.9609043113022	38.4735435395941	0.0193523517989465	0.869261410883842
TP73	7.82964787367883	7.51566439081973	-0.0590467808046183	0.674308566852164
TP73-AS1	1.69882252068829	1.09607391001901	-0.632190054406234	0.00845411315230898
LRRC47	62.4838821155677	59.8312148034639	-0.0625857351812586	0.548434121043268
CEP104	23.8816874742503	18.0738346793634	-0.402002149084089	0.0555875045868192
DFFB	7.73688234311995	5.43792986193454	-0.508694790862189	0.0222660745092579
C1orf174	31.7504969642166	28.7340545424511	-0.144017593464051	0.176165581270644
LINC01134	2.34358578979325	2.85930014639182	0.286944463089136	0.309331674090434
NPHP4	8.08228433804944	8.69439169474349	0.105321985536548	0.514466176731505
KCNAB2	66.639694459779	70.772202387981	0.0868010297690922	0.511471810100499
RPL22	556.303149556399	508.122980382849	-0.130693560578457	0.251662899097138
RNF207	1.69431067751288	0.817060322400942	-1.05218393936593	0.0267569834118397
ICMT	46.7907187079928	61.076145879411	0.384386637109949	0.0494281156390458
LINC00337	0.642538223340903	0.677838639437505	0.0771595984289747	0.840704668822788
GPR153	0.458885785154735	0.289762087329703	-0.663266273231958	0.0915122636720049
ACOT7	45.6271959938935	53.8023976000328	0.237776469033013	0.126696883202338
PLEKHG5	0.59180663197864	0.646816034757028	0.12822958014841	0.273610315955583
NOL9	11.8558501480196	13.7363398072877	0.212398516111685	0.0538055749287806
ZBTB48	17.9690066737396	14.3091288623682	-0.328574815225622	0.0020337899651486
KLHL21	30.545053416559	35.4935573252788	0.216618411709209	0.131692147500093
PHF13	16.9201139465178	16.3857445414365	-0.0462980560772101	0.41912221844507
THAP3	11.4133662651707	10.9371313182965	-0.0614899780384936	0.612841140645587
DNAJC11	48.5941090427379	47.3446730404618	-0.0375793188803231	0.666906762973762
CAMTA1	6.63379604476777	5.68331526963084	-0.223101909330353	0.0291117211297786
VAMP3	38.7820824180385	32.765849471932	-0.243197336717284	0.0532573774169863
PER3	0.221207090349939	0.163605587498087	-0.435175608616478	0.336357715642876
PARK7	424.014913609812	439.01069011735	0.0501410618070511	0.778941202891941
ERRFI1	1.02770170294388	0.465346336719389	-1.14304481846154	0.0117167625086324
RERE	9.56892936389927	9.74284624777994	0.025985783437937	0.927516061675332
ENO1	560.804073014998	702.003579059034	0.323981558500379	0.00290996526817455
H6PD	2.27353699200463	1.54889681129812	-0.553697444039226	0.179776448321124
SLC25A33	16.5637296250984	14.886631219944	-0.15401024322737	0.0560829516233875
TMEM201	9.34662488472412	9.59951787165577	0.0385164551212476	0.74954807000674
PIK3CD	2.52641791555769	1.56935341507956	-0.686923026138677	0.00740978827456544
CLSTN1	69.5196269550856	51.0830640096901	-0.444575278791316	0.00798460654736461
CTNNBIP1	20.5656335591512	17.8683630486109	-0.202828044519858	0.198521532663555
LZIC	26.3719923532965	27.2406396866265	0.0467540141187829	0.744207964534074
NMNAT1	7.62676970528716	6.36415261677646	-0.261103704498535	0.0719009910862283
UBE4B	37.2405106547252	35.5360308001013	-0.0675903073408671	0.660381582677566
KIF1B	11.8599787345846	9.69183043855779	-0.291260353330498	0.420557290218484
RNU6-2	2.65022112372916	1.96992670312997	-0.42797078633326	0.268601416676466
PGD	134.090662096826	122.746618388029	-0.127525493779272	0.0545300876505789
APITD1	4.78811949120555	6.97508976549381	0.542752627442119	0.0526446066845386
DFFA	24.4553598330094	25.4038919063337	0.0548988440583495	0.407250134347839
PEX14	22.6806149020253	18.5310456308231	-0.291515465196601	0.0438349585503746
TARDBP	99.9734315785136	116.930223750661	0.22603123350307	0.0433688594102971
SRM	233.842598458075	299.376589999567	0.35642364750557	0.00742056094887456
EXOSC10	65.0342974010988	84.0289772937333	0.369686166609589	0.199168640126699
MTOR	19.5114660551821	24.1968605191822	0.310497690212204	0.364879464004072
UBIAD1	23.8608571779797	29.1842379134546	0.290543524314776	0.244470324798368
PTCHD2	0.846319739813321	0.937066027182949	0.146947889199107	0.486852279301634
FBXO2	5.32256231532097	1.44125683184505	-1.88479348895855	0.0506614217943734
FBXO44	12.869079704391	8.10085651498541	-0.66776252766147	0.00566974001698398
FBXO6	8.65174072613229	6.79756575561727	-0.34797222941934	0.0179038293727114
MAD2L2	77.7447488199877	62.2110164780668	-0.321575154425374	0.0365149560533879
AGTRAP	83.212934381378	87.3358751660658	0.0697666006898959	0.466546549176534
C1orf167	3.02690228293792	2.19443250831236	-0.463994202061071	0.0213876051075783
MTHFR	14.1920473213866	11.779449786321	-0.268810572225229	0.159793457385294
CLCN6	5.75893666308178	5.7220532818617	-0.00926952370673942	0.963731752128768
NPPA-AS1	1.18356329168635	1.18194647241963	-0.00197215630791021	0.994596136819092
KIAA2013	101.567487694062	88.5120454924263	-0.198492953255555	0.0365620630533717
PLOD1	26.3529810758078	33.4524065592476	0.344143831572224	0.0253927034347226
MFN2	58.6327117140467	62.8599386248909	0.100435081800005	0.344905313784013
MIIP	33.7396326005572	32.513805470584	-0.0533918424682907	0.758201085354215
TNFRSF1B	9.6951021906385	8.72245196428072	-0.152522357726693	0.353029071898525
VPS13D	5.08737965270795	5.15715572325893	0.0196528478736919	0.95833465897869
DHRS3	0.794869335469835	2.2537133142797	1.50351438010822	0.00619628933655819
PRDM2	13.8883694481772	12.8184657161753	-0.115653639484968	0.76057189834534
KAZN	2.59788248048137	1.94069326364371	-0.420764058717274	0.20488237370937
TMEM51	1.62795265257199	1.01830738560041	-0.67688562268932	0.0587998455670345
EFHD2	35.6826885586274	35.720692180222	0.00153571556473137	0.992654549532853
CASP9	7.89550342987681	5.52879496394373	-0.514066187397553	0.0100859600453535
DNAJC16	11.4834547799321	9.42045784349618	-0.285687656878519	0.383528997785141
AGMAT	16.191362941623	21.077049568851	0.380448495551251	0.000903857402072201
DDI2	5.19478624736996	5.70227879050999	0.134474188892695	0.798623216267162
RSC1A1	6.16771412042992	7.35866521061745	0.254708202865124	0.690356524573307
PLEKHM2	57.3227810631453	52.2678828651224	-0.133183881418187	0.420786323286367
SLC25A34	1.53327788260526	0.758362062504109	-1.01566048706712	0.125986771232995
UQCRHL	35.5467453723302	29.659572821001	-0.261219654859598	0.383579732833484
FLJ37453	4.42848566609194	2.83798983698202	-0.641944026201724	0.155166787296199
SPEN	21.036482719492	20.0521422237758	-0.0691371356449747	0.853176189691921
ZBTB17	18.5314546754058	18.2876411559002	-0.0191071338974521	0.790722214208824
ARHGEF19	5.72233633290741	2.99281719961757	-0.935100133062988	0.0442274413372927
RSG1	5.44630926892494	6.09414916773984	0.162145905386426	0.501609884214684
FBXO42	12.5894957272333	11.132068132402	-0.177498853365297	0.197649411344557
SZRD1	94.8761923157181	111.466803256972	0.23249609835904	0.0675705145226642
NECAP2	101.864761873117	107.417101349802	0.0765686304044082	0.160641535689493
CROCCP3	1.58774080168245	1.4548852573493	-0.126070035695271	0.550217174928862
NBPF1	5.56861403108683	3.2848506498387	-0.761490522798538	0.0309306578721938
CROCCP2	89.7030386209196	81.746785390143	-0.133994856949506	0.212946963040988
MST1P2	3.63682384896842	1.96784469195787	-0.886062686498973	0.0484566628787793
MST1L	1.17866863757905	0.607096143910264	-0.957161271643634	0.00150642959419109
CROCC	9.8116657069944	8.05658794315347	-0.284329110406759	0.262015682527571
ATP13A2	15.7085595903977	19.3347786299709	0.299647349080946	0.0563197884211022
SDHB	176.403766314683	165.655453877898	-0.0906956614551906	0.702509341618206
RCC2	150.023111696348	117.384969898425	-0.353937075127517	0.116819581457321
ALDH4A1	10.5917141603743	15.317409466635	0.532236230677711	0.00459412471493208
IFFO2	9.09884610021642	7.85812050558842	-0.211499304909041	0.266302755201223
UBR4	22.0996191086246	20.824690345995	-0.0857264611838055	0.811042497829992
EMC1	27.9650761215628	30.421929484958	0.121485400291015	0.258625309238143
MRTO4	74.1060416286705	100.870478118554	0.444840930212972	0.0102633497410434
AKR7A3	0.828343152298974	0.481796174499166	-0.781805608883444	0.202726499442914
LOC100506730	4.11629360932931	3.02590858978078	-0.443977485695851	0.194329221449966
AKR7A2	39.9564569471596	37.5619405650275	-0.0891570619568404	0.603839140541587
PQLC2	9.46543485080216	9.06849445013355	-0.0618057315367024	0.549041433221798
CAPZB	131.057942096443	120.288616415598	-0.123704664796596	0.0435125167949927
MINOS1	54.2489858782514	49.7192597150931	-0.125791352468975	0.63263903505376
RPS14P3	3.43804660320643	2.87128814689693	-0.259890982027601	0.32977917271421
TMCO4	25.6330936009868	25.0740912994566	-0.0318101871628479	0.735330956127838
OTUD3	4.17571983926307	3.97010103090909	-0.0728491992464743	0.702336042222699
MUL1	36.3930815489279	39.3283263633706	0.111904577820134	0.181396842275061
PINK1	28.9799641346675	31.0964044050002	0.101691965557221	0.138538177613506
PINK1-AS	5.22417247053686	5.41184831603718	0.0509188771199903	0.859929049690479
DDOST	391.22114966392	380.662841845115	-0.0394706163707295	0.768994214517337
HP1BP3	134.355760361571	99.8756707527965	-0.42785298455656	0.124478899898233
EIF4G3	18.3501436641311	12.5657696497688	-0.546292319459286	0.214499616055639
ECE1	36.9442692935307	21.4059989354368	-0.787335432209957	0.015631722106704
LOC100506801	1.91035104124875	1.57726811291045	-0.27640985019661	0.347532490277975
NBPF3	6.57846071461791	7.06222946124028	0.102373647811283	0.536522746414871
USP48	74.1721179265936	57.853887577893	-0.358463058001283	0.0765663970913617
HSPG2	3.3549953906497	1.04795975113858	-1.6787274758134	0.0171143965857583
LOC101928043	1.89460401783485	0.799926433586383	-1.243957117444	0.161980576798583
LINC00339	23.0325488347792	16.9199621298842	-0.444947732479777	0.000865327618833058
CDC42	155.343029376095	173.838309483677	0.16228854436263	0.391816722067644
ZBTB40	9.79764390494182	10.6089570509054	0.11477607126981	0.679324001941654
KDM1A	40.8509930179339	30.276698326932	-0.432163260202748	0.0125684917313914
LUZP1	4.60815021121529	6.78130787931538	0.55737580120937	0.096109784497891
