GNE781_0	Lenalidomide_0	LOG2_FOLD_CHANGE	P_VALUE
WASH7P	34.4344129481236	35.0583560044595	0.0259072636307277	0.668202495119219
LOC100133331	0.710462812232232	0.822181536834463	0.210697838223068	0.497812786595344
LOC100288069	5.36811805780707	6.53975427998785	0.28482002974299	0.504934778155833
LINC00115	3.0033722088186	3.24276478415904	0.110641101255873	0.686579091710211
LINC01128	4.63293866020875	5.03857350926163	0.121087763044306	0.585283520475353
NOC2L	107.261958628848	96.0408303654564	-0.159418720446189	0.398407407718289
KLHL17	10.7092433402195	9.96755867915277	-0.103544451788995	0.212931609767136
PLEKHN1	4.42248049260808	4.48868667470003	0.0214376155854747	0.845430468455339
ISG15	18.9875584098274	12.5734495816588	-0.594673888927901	0.31570220682751
AGRN	0.509241851737855	0.362884598128154	-0.488840165176498	0.0781461250408396
C1orf159	17.156131024785	15.8828084911355	-0.111258198459937	0.19191009302039
SDF4	219.501738282872	184.024212636233	-0.254336766196716	0.264813691670805
B3GALT6	26.4506792816275	18.2451912166106	-0.535788501761217	0.195785802103205
UBE2J2	73.9324369529138	66.3951585168046	-0.155129422867606	0.434972458507806
SCNN1D	0.455419755481163	0.17710624357884	-1.36258180221221	0.0179534126094334
ACAP3	26.8449386469321	23.5608507334896	-0.188258474841775	0.329896760934415
PUSL1	51.6218552390626	39.6116342867165	-0.382057766599497	0.311857406979834
CPSF3L	70.8517717197341	73.6280614658132	0.0554517880326753	0.612111456062544
CPTP	48.2568342839939	40.4656171992164	-0.254036675593767	0.113878206920711
TAS1R3	0.610530163877226	0.674836686827659	0.144475831622225	0.726076984727051
DVL1	34.3873053694838	31.724363698327	-0.116284841034878	0.151004555477741
AURKAIP1	317.065779574328	212.243798356606	-0.579059778306499	0.352237506020816
CCNL2	69.101418794903	80.9538366618739	0.228384123664012	0.108061415962601
LOC148413	79.7638261927938	72.5798760052943	-0.136165023933107	0.195121127623938
MRPL20	255.953403846104	218.817842304952	-0.226150812808885	0.473092073834213
ATAD3C	31.6340793536486	25.8327137849835	-0.292280399928988	0.179380494829706
ATAD3B	44.0752690387478	38.5608606993244	-0.192832122228041	0.463574773162827
ATAD3A	56.2927659161805	49.3092079028117	-0.19109245828267	0.21767410552669
SSU72	277.613207670909	226.238552590676	-0.295231411581413	0.292987356229574
MIB2	12.2095603431046	10.6390191034253	-0.198646107586063	0.11054754768887
CDK11B	28.473012248349	27.3247164246632	-0.0593886046250077	0.500979337303046
SLC35E2B	40.6740521325562	47.0920811942828	0.211375756972774	0.415397001654564
CDK11A	10.8681419853863	10.7510523139118	-0.0156274408529579	0.848286677887678
SLC35E2	9.16058877949246	10.0736458888083	0.137073690135511	0.328554038880476
NADK	60.945477444038	58.1871188410069	-0.0668193551177122	0.290175100092934
GNB1	172.080477415148	180.921590003948	0.0722811476091691	0.61146083896237
TMEM52	2.51045060821521	2.02734242011056	-0.308356559041098	0.425787738888532
FAAP20	10.5817932566363	7.29959803632221	-0.535695209209293	0.315724531653556
SKI	11.3981198765632	11.0978512398235	-0.038515501264957	0.687116936716955
MORN1	0.726135364885998	0.810439832311767	0.15846656492705	0.489487387296497
RER1	97.5765930244027	93.9196655522996	-0.0551078401086947	0.416279361578514
PEX10	23.9282189536606	24.3910577201363	0.0276393051541461	0.700760626743191
PANK4	23.7816207920417	22.7109758015963	-0.0664573482993285	0.52202547952732
LOC115110	15.4653276905245	15.8701703286634	0.0372802095532434	0.769502756407238
TNFRSF14	51.1702145709195	46.3099408075732	-0.143982369962323	0.0743105028653675
FAM213B	8.54639418151125	8.07354567563857	-0.0821134553146185	0.447860394333952
TPRG1L	57.4455751865864	63.6278196438629	0.147461913256943	0.249335258319452
WRAP73	37.9609043113022	40.5107324431122	0.0937898086074938	0.421413434888359
TP73	7.82964787367883	7.59414106704962	-0.0440606276106685	0.75195085632883
TP73-AS1	1.69882252068829	1.82601356129268	0.104162340633264	0.347181579931192
LRRC47	62.4838821155677	57.7321853625191	-0.114108253354923	0.292452368779317
CEP104	23.8816874742503	24.9122881320282	0.0609527549479963	0.60308013194716
DFFB	7.73688234311995	8.93294535764178	0.207383602519372	0.117444317643436
C1orf174	31.7504969642166	32.8623545320101	0.049656677274509	0.446889299256626
LINC01134	2.34358578979325	2.61592720946901	0.158604789724428	0.544317750792818
NPHP4	8.08228433804944	7.74949770059547	-0.0606603047989886	0.691465401407188
KCNAB2	66.639694459779	69.7344627001478	0.0654900247201	0.592747502984334
RPL22	556.303149556399	561.920183290164	0.0144939470198347	0.871805827450898
RNF207	1.69431067751288	1.87469062131591	0.145954089547302	0.468176204384495
ICMT	46.7907187079928	49.579822307387	0.083530712114682	0.547339135480736
LINC00337	0.642538223340903	0.636137537090601	-0.0144435606375077	0.975051636071764
GPR153	0.458885785154735	0.514257265298752	0.164355153665169	0.657111475489949
ACOT7	45.6271959938935	39.9924765518801	-0.190165372656341	0.219812984042863
PLEKHG5	0.59180663197864	0.643103978892495	0.119926151542042	0.494506151128943
NOL9	11.8558501480196	12.6458212351564	0.0930616124984093	0.399940563250859
ZBTB48	17.9690066737396	18.066612013329	0.00781532766078537	0.86960356107905
KLHL21	30.545053416559	29.8144319873514	-0.0349279120013961	0.731900165555403
PHF13	16.9201139465178	17.2054055703938	0.0241226159160461	0.364040919297604
THAP3	11.4133662651707	10.4751293472818	-0.123756305253614	0.363558912142331
DNAJC11	48.5941090427379	46.7951586866829	-0.05442214986697	0.537017000251442
CAMTA1	6.63379604476777	6.22934001656147	-0.0907553360169606	0.208839871888741
VAMP3	38.7820824180385	40.8890191536139	0.0763231843295692	0.426289609218516
PER3	0.221207090349939	0.23832250714805	0.107517576891301	0.710498615194403
PARK7	424.014913609812	387.270014820532	-0.130775206633927	0.509437501674077
ERRFI1	1.02770170294388	0.977411876678159	-0.0723830335329115	0.613412080004239
RERE	9.56892936389927	10.7169597343743	0.163466269102104	0.548468789597895
ENO1	560.804073014998	557.7328934406	-0.00792246802569225	0.808756574175858
H6PD	2.27353699200463	2.63919253534973	0.215158124615269	0.418048194498433
SLC25A33	16.5637296250984	14.9066885757754	-0.152067750590673	0.109670572740038
TMEM201	9.34662488472412	8.78496428755394	-0.0894090728588939	0.288681069244415
PIK3CD	2.52641791555769	2.35033526030009	-0.104226744219405	0.505227450599513
CLSTN1	69.5196269550856	65.4032760209706	-0.0880574391322254	0.280582164622536
CTNNBIP1	20.5656335591512	18.6213429568338	-0.143278394487667	0.309791763926733
LZIC	26.3719923532965	32.0494627272185	0.281293603750524	0.122747407858627
NMNAT1	7.62676970528716	8.36947565862666	0.134065104438267	0.200730979890339
UBE4B	37.2405106547252	40.862760897349	0.133913827463745	0.37687092373461
KIF1B	11.8599787345846	14.2251736769963	0.262344843614426	0.385669080023101
RNU6-2	2.65022112372916	2.25841304687274	-0.230803368948932	0.483875179373587
PGD	134.090662096826	133.22370284103	-0.00935798721227398	0.835049875685929
APITD1	4.78811949120555	5.25871714466939	0.135251743079419	0.422843386817654
DFFA	24.4553598330094	24.9655871584029	0.0297901449326349	0.627772288435476
PEX14	22.6806149020253	19.1446891791911	-0.244515516503223	0.00258947492913062
TARDBP	99.9734315785136	107.985480012719	0.111220689412452	0.172522382237426
SRM	233.842598458075	199.896130051729	-0.226287223496125	0.0465115749181093
EXOSC10	65.0342974010988	76.3175824688614	0.230814712687446	0.382929595263142
MTOR	19.5114660551821	22.9959446372646	0.237057279144721	0.477295393288614
UBIAD1	23.8608571779797	25.2672046035271	0.082620191495873	0.712776382957107
PTCHD2	0.846319739813321	1.1024444683744	0.381431265105875	0.114974457949781
FBXO2	5.32256231532097	4.34037632545581	-0.294300800832622	0.407185640834258
FBXO44	12.869079704391	11.2016279378641	-0.200200471947853	0.111461015917786
FBXO6	8.65174072613229	8.15213007176958	-0.0858133608233841	0.352190209719739
MAD2L2	77.7447488199877	68.8880865894108	-0.174490726537532	0.118950593657784
AGTRAP	83.212934381378	79.3726335494537	-0.0681661199321934	0.46153193766565
C1orf167	3.02690228293792	2.42579601370453	-0.319383862921844	0.0590125981268441
MTHFR	14.1920473213866	15.9183731826012	0.165610178414518	0.271379416205482
CLCN6	5.75893666308178	6.69076159426831	0.216367983601223	0.303034239145575
NPPA-AS1	1.18356329168635	1.70832034130008	0.529441674993772	0.165523117285416
