KB528_3_MM1S	KB528_24_MM1S	LOG2_FOLD_CHANGE	P_VALUE
WASH7P	34.4201890200485	67.6359526521884	0.974535311169048	0.00238267689154153
LOC100133331	0.614233434570208	1.09327978527073	0.831803703893621	0.0125475645114614
LOC100288069	2.64366366491139	4.84652398619961	0.874411747080128	0.0116312933057424
LINC00115	4.26081124479296	5.15799842969568	0.275683192800405	0.021476324672463
LINC01128	6.21114563114743	3.41256646593457	-0.864002249269558	0.00399068327571779
NOC2L	137.891119831969	94.7815507021591	-0.540851380569194	0.000472108264319713
KLHL17	16.4508170533869	34.0908517151929	1.05122540451534	0.0075044961365837
PLEKHN1	2.4506147141767	8.61424887021646	1.81358132299222	0.00011508383964149
ISG15	10.5058313950729	16.0026827623229	0.607123448916139	0.0018512476619961
C1orf159	19.0403231073183	17.4208341790791	-0.128244253272552	0.262861551637716
SDF4	246.41143564344	289.048273361383	0.230241243157211	0.00321546238978116
B3GALT6	22.5448806790719	26.2394233454928	0.218936140312048	0.00357178900360503
UBE2J2	87.4009501318129	84.0409408783286	-0.0565566495253312	0.232688450436854
SCNN1D	0.304965400889352	0.818348120307046	1.42406911293486	0.0350297757219963
ACAP3	33.6649868835476	24.9829804041256	-0.430303305777938	0.00471852444490339
PUSL1	71.5126163110342	37.1906297486948	-0.943258608416519	0.000860065000518321
CPSF3L	92.4920059581538	106.488311371598	0.203294497891897	0.00410862596235111
CPTP	61.4256224065118	69.3181167321454	0.17439188816285	0.0866159227808245
TAS1R3	0.356871610950778	0.889753139883106	1.31799997901005	0.0268819320633238
DVL1	33.7785950504144	37.72349205432	0.159353908594885	0.0576440594908514
AURKAIP1	301.167245315254	228.714357206463	-0.39701794065214	0.000645251917002796
CCNL2	78.8208049804592	151.144760045775	0.939282575227371	0.00281473915242795
LOC148413	49.774223877157	88.0174447386591	0.82239066865016	0.00299983520306103
MRPL20	277.284015500184	204.739219894108	-0.437576960368056	0.000922499343540626
ATAD3C	13.5320947117132	23.8994902335493	0.82059466666852	0.00325570209473573
ATAD3B	62.7605698018473	36.9966307671407	-0.762464558114358	0.000116595700377761
ATAD3A	92.1373607472559	34.9198290103943	-1.39973977824258	0.000195265850839179
SSU72	200.699052710841	256.987171728064	0.356662537571875	0.010089361809854
MIB2	8.27406905606413	31.3482454547009	1.9217157947938	0.000108911505650183
CDK11B	34.5905559875866	43.878484219893	0.343135485870765	0.0122239657176208
SLC35E2B	22.3079669819172	70.4652975442616	1.65935389921378	0.00141432083174705
CDK11A	15.8013253381011	27.60577673136	0.804924624463418	0.004792274434026
SLC35E2	3.90551839997917	14.9051862805499	1.93222844312813	0.00193564629123122
NADK	50.0125002122289	74.0017129016417	0.565269935185145	0.00660143354055878
GNB1	164.997658976775	217.40461592259	0.397937016570011	0.00436234218134937
TMEM52	8.25598122998386	1.35680622238106	-2.60522499948985	0.0679965752621998
FAAP20	8.14485964831281	16.0394126359846	0.977659567551257	0.00117742445569355
SKI	14.9368497441141	6.57376199578907	-1.18408477920244	0.000502900385190363
MORN1	1.00662904694408	1.96522555094478	0.965162768107027	0.00414585812118892
RER1	94.0045029760564	116.788795070685	0.313100094960692	0.0171940350967181
PEX10	33.3491601815596	54.0045912194425	0.695431632659307	0.00244861528271637
PANK4	23.371453676368	27.0841280956965	0.212700176864262	0.00605852847437851
LOC115110	4.53208514335534	35.6745297725743	2.97664754346253	0.00085411399798736
TNFRSF14	30.7017245995105	64.482532227147	1.07058870158782	0.00204837141098181
FAM213B	8.45249586758171	7.17310446884747	-0.236779763501606	0.0471783979048455
TPRG1L	58.2545019078266	93.3684234586923	0.680565177601766	0.00404626929874368
WRAP73	56.6011033804487	45.1823628336793	-0.325070458047252	0.0175733585334586
TP73	20.8476790909958	3.41256341840823	-2.61095901958228	0.0182343908561615
TP73-AS1	2.54967100107542	4.43531868941869	0.798726669982531	0.00185113257533573
SMIM1	1.62842671585285	6.62460504828204	2.02435564968744	0.0119210796210687
LRRC47	77.3779294993841	77.5628798431505	0.00344424521373162	0.932642397325593
CEP104	22.7714895137562	28.1493689354653	0.305873916532448	0.00310179922694304
DFFB	6.26090033379483	6.2820980770123	0.00487633134143757	0.951266593255037
C1orf174	34.2435780318773	28.0540993939553	-0.287621853997805	0.0165757575702119
LINC01134	2.7708316974386	4.77773060757111	0.786006426685516	0.0289541665797503
NPHP4	9.95896457208185	10.1838414030778	0.0322141978610649	0.548084243796427
KCNAB2	71.1059558864085	52.9675972438012	-0.424860340591997	0.00164494131174086
RPL22	396.050779421795	449.049256059673	0.181188285897959	0.0559656353756804
LOC102724450	0.72386320025594	1.26201140822351	0.801935972383706	0.317099568560757
RNF207	0.80796168643593	5.03578031275205	2.63985655940146	0.00617957291363519
ICMT	83.5337726507041	34.1297567319052	-1.29132946489254	0.000727902060566008
LINC00337	1.4347679255051	0.792025906025074	-0.857197874398266	0.0177651739060758
ACOT7	81.6034562858036	31.0486120856684	-1.39410147883745	0.000594134745972211
PLEKHG5	1.25502105793895	1.24055467399835	-0.0167262518864131	0.942577969594251
NOL9	13.8366415727626	8.8680229349698	-0.641809408274762	0.00365447139220372
ZBTB48	23.787607695351	37.5465089283141	0.658468584163457	0.00876073244382707
KLHL21	36.7178369987038	31.1518811400878	-0.237161789333729	0.027945778210356
PHF13	24.3312154415116	16.3504350184582	-0.573479369992104	0.0483565133015573
THAP3	18.354368217906	22.1737157830532	0.272727095773886	0.0555825947342573
DNAJC11	60.0033677938812	52.6043073045104	-0.1898625427995	0.0141381741817756
CAMTA1	6.20689645697827	4.28374662917695	-0.534998927672498	3.99008738989272e-05
VAMP3	53.1099739522657	55.1523528193354	0.0544396111596027	0.517521990939206
PARK7	411.728851757317	406.982750191267	-0.0167269008510491	0.738614148144148
ERRFI1	2.11807014648571	2.10170641559908	-0.0111892141166821	0.951020632346235
RERE	4.61972700658717	8.01775272766197	0.795390323570031	0.0102961424492372
ENO1	794.724019126234	295.857514972413	-1.42555140704924	0.000415604715196532
ENO1-AS1	0.694798326194679	1.71687925788073	1.30512239956851	0.184787903555018
H6PD	2.12468006224618	8.66739123818904	2.02835221378396	0.000926316842435004
SPSB1	0.890034952578634	1.41457860907445	0.668438452078031	0.00249273272196985
SLC25A33	22.9978859610428	10.6972719998731	-1.10425832024632	8.54974123550593e-05
TMEM201	19.6011745948856	4.6415413455824	-2.07826423525701	0.0321458721672041
PIK3CD	2.3157789815812	5.03549597362868	1.12063631539323	0.000306595126618354
CLSTN1	73.8778063216812	101.655543390661	0.460475955460086	0.00170420229798249
CTNNBIP1	22.4900898810022	33.1188025481338	0.558361084513806	0.00163015640940891
LZIC	22.4136672677756	28.0399188347024	0.323103454991067	0.0140240568298643
NMNAT1	7.25537981733753	12.196935761344	0.749395698630672	0.000487946045258463
UBE4B	32.0608533653825	35.0916975642966	0.130316913650082	0.192535954379401
KIF1B	5.99964730575621	7.64525348704491	0.349686643379278	0.0536585233544726
RNU6-2	1.37106241414249	1.81176861160112	0.402104467000903	0.145342130204235
PGD	181.339756297041	91.9698190887842	-0.979462843552002	0.0013982138540688
APITD1	6.88857977532174	3.84584674523808	-0.840905298592385	0.0067874625225159
DFFA	19.5785155340468	27.2231639321315	0.475563367310248	0.0122687107300763
PEX14	32.6034575537752	37.1250257358414	0.187367057539736	0.0136493854015829
TARDBP	91.3656400479049	98.7563030669367	0.112221118580418	0.138812728253304
SRM	530.967145904517	111.282140064013	-2.25440052597652	0.0246542346666186
EXOSC10	115.28851476898	91.1519759811657	-0.338902960221703	0.01138555945904
MTOR	27.6442568015987	26.8511492218859	-0.0419959497776871	0.599880920818783
UBIAD1	37.1472589750455	19.6308036989663	-0.92013652202566	0.00118534310022485
PTCHD2	0.875421574270733	0.698454235625646	-0.325812348881927	0.166445039672673
FBXO2	3.52312819751612	9.72376356703664	1.46465784298841	0.0188033044444677
FBXO44	11.8578173862185	29.8087533870616	1.32989755846297	0.00212331637520966
FBXO6	10.8518339337508	18.7056755286862	0.785537192440293	0.0161092474255289
MAD2L2	106.266660434994	66.7050236532864	-0.671821721908778	0.00130716171478075
AGTRAP	83.4332111725897	68.3026362431117	-0.288680510259516	0.0179276708321435
C1orf167	1.83425481433968	2.58813698304037	0.496719905486101	0.0615802438299897
MTHFR	9.7454197691254	22.1110624979949	1.181972118498	0.00214488502115907
CLCN6	4.49219766059612	8.52404464466733	0.924116740283748	0.00348302791749855
NPPA-AS1	0.712037541747644	1.79944522762529	1.33752697595823	0.0035866975690947
KIAA2013	87.901024122237	140.091196626211	0.672414420005586	0.00418472982557947
PLOD1	46.3380877465559	64.418586188776	0.475278488744915	0.00354808093062862
MFN2	80.4262296339565	57.7845703218188	-0.47698177369808	0.000721504293845032
MIIP	45.9106898780699	48.2073313642391	0.0704224570969311	0.0896800955349188
TNFRSF8	1.65681057318443	0.185553097796478	-3.15850467342885	0.0853845928544588
TNFRSF1B	9.56539105219028	2.25820811536317	-2.08264549970432	0.0026247455353132
VPS13D	3.32864187093448	6.17697329277718	0.891966433903564	0.00207372101211484
PRDM2	18.0375042732967	13.1246916129784	-0.458716211912291	0.00501208493025147
KAZN	2.68572786207914	1.6086330516133	-0.739477859936335	0.080378030158467
TMEM51	1.7483309689223	1.82087119465814	0.0586505511142231	0.768673158860435
EFHD2	61.7089243999626	38.4195935948089	-0.683636890159828	0.000424626482831218
CASP9	14.4346746876633	18.688005908887	0.372574041376001	0.00747116804341884
DNAJC16	7.67704303085354	14.6090316949057	0.928237917926079	0.00436455501243745
AGMAT	15.1173252499683	6.89891089849738	-1.13176236923314	0.00213305888383946
DDI2	4.91107215027022	4.19586536629251	-0.227069631257206	0.258126102175507
RSC1A1	5.71121213065137	4.56282603963334	-0.323869320129813	0.0783623196638592
PLEKHM2	64.4367475332863	102.566631555174	0.670605868601827	0.0035759430199731
SLC25A34	1.08283117194954	2.153095700233	0.991604120684664	0.0211283994494409
UQCRHL	24.305197908665	22.0350252105617	-0.141466334309214	0.278532743613929
FLJ37453	2.84133195529981	3.99060173639461	0.490038911808345	0.0750230687073481
SPEN	15.3650531544999	11.745523926431	-0.387541689531203	0.0183316159175769
ZBTB17	29.7995819413906	37.2432687729404	0.321687609886541	0.0049341417179682
ARHGEF19	8.97313678695085	4.61347475085751	-0.959758642898989	0.00101285157462092
RSG1	7.34693941532844	8.86242435726654	0.27055803083293	0.0586429231775854
FBXO42	16.2027288636469	15.8397098203754	-0.0326909064388558	0.478351489870784
SZRD1	96.719598144707	96.7822873453255	0.000934785744177272	0.990410558494963
NECAP2	54.674910505675	142.590133456015	1.38292329883221	0.000202777548055012
CROCCP3	1.38577597940675	3.70023572138754	1.41692312536891	0.000191148869975778
NBPF1	6.00390536704146	11.0363585037095	0.878291084258039	0.00957932003558523
CROCCP2	80.4326185767933	122.282213750802	0.604361981055436	0.000684296721253025
MST1P2	3.8571000107367	19.0636500885851	2.30523591715837	0.00306450197941736
MST1L	0.976339201537532	4.4084727801961	2.17482458820053	0.00042649822422424
CROCC	9.12570171813205	24.8043031234353	1.44258302143594	0.000974032689821408
ATP13A2	18.0243475793884	38.3298424871286	1.08852102981657	0.000335446632987611
SDHB	171.041824242269	141.286245525209	-0.275728121777593	0.0100448261223325
RCC2	111.626046532743	60.7521355515171	-0.877666673015077	0.0269614201283091
ALDH4A1	18.0282841314069	14.682871633842	-0.296127938743997	0.0876300356786328
IFFO2	6.82461883339956	8.87648640897024	0.379240254430593	0.0278420115489612
UBR4	21.939416115777	24.6328133311492	0.167056277359066	0.127883189010351
EMC1	31.3584912070309	36.192030347306	0.206815897342522	0.0780923878375824
MRTO4	105.227980795675	35.3516584917549	-1.57366857302138	0.000797281619979019
AKR7A3	1.22901669677781	1.06865227155085	-0.201712024242829	0.689445999684695
LOC100506730	4.06315761990965	3.11607135641122	-0.38287306061201	0.00224589564377987
AKR7A2	51.5330140912768	58.660789695886	0.186899516792964	0.027688690804114
PQLC2	17.7590400209789	17.5649809404036	-0.0158515866625772	0.423316961663509
CAPZB	127.34031419239	163.184641727953	0.357816054169091	0.00903393673644765
MINOS1	43.5510450387745	34.3472755520872	-0.342511669662493	0.0194248895785604
RPS14P3	1.70265821612779	1.7808778474187	0.0647996995893783	0.840200364026395
TMCO4	17.0336408800818	29.8088607293153	0.807354398833147	0.000308720815471042
OTUD3	6.46042137712604	2.79526271080508	-1.20864438678857	0.00604336627797003
MUL1	66.0662054376226	59.7787062565853	-0.144280810573669	0.0351402346043198
PINK1	24.5303296864244	105.37690321406	2.10292015905375	4.98293807737255e-05
PINK1-AS	5.75585892641519	4.17982455790867	-0.461588844148149	0.00818792262833156
DDOST	430.559150227736	398.355853829726	-0.11215367327791	0.0772352576176605
HP1BP3	115.803415086515	155.589272021676	0.426064789444453	0.00743149800827008
EIF4G3	12.4213123959096	20.6191251641413	0.731165510677812	0.00561987870090981
ECE1	32.2457917989998	67.257937244289	1.0605936375389	0.00022726371660232
LOC100506801	0.452040535595937	2.70864822739225	2.58304898905776	0.000157870454300599
NBPF3	7.43212137323982	9.74073149325009	0.390256055064989	0.00721608268484257
USP48	43.7359093889073	47.1175090689376	0.107444979443617	0.218636145365268
HSPG2	0.675349223430298	0.324607008006152	-1.05693956660358	0.00930975251735426
LOC101928043	1.69048430752061	1.71052644404083	0.0170037837550111	0.966856602907929
LINC00339	15.4532209627409	24.6047132964203	0.671027130857331	0.00330148456854238
CDC42	144.64146114514	154.988872500262	0.0996834834254549	0.221185080619511
ZBTB40	11.3303214339521	24.0396135565652	1.08522491444182	0.00152133064051186
KDM1A	43.2717948005283	43.383892298327	0.00373253273485068	0.941019491643913
LUZP1	9.68581768859575	5.16663540817818	-0.906648766761681	0.00150632415770638
LINC01355	1.30644103135656	1.53961387682845	0.236926572194622	0.101977848615745
HNRNPR	72.1246524571971	40.5802102554656	-0.829716121894488	0.00103730909583715
ZNF436	5.42182545361353	4.98378008495952	-0.121538259641851	0.0694241223401745
ZNF436-AS1	1.63212000154366	2.71612943619772	0.734805097056326	0.0425299278661812
E2F2	68.3656464470284	24.7743033247386	-1.46442706870047	0.000215414981086359
ID3	16.3856916490068	31.2237145612195	0.930205608107949	0.00324655318442647
MDS2	2.12052701433086	4.33180017777933	1.03054383201718	0.00587458593037553
RPL11	2944.57360750332	3473.37333578123	0.238278749231634	0.0556969588390718
TCEB3	36.3598677593779	40.3530268413707	0.150329940248031	0.101227350360833
TCEB3-AS1	6.90775873520784	16.2421465358626	1.2334527089992	0.00207629371768873
PITHD1	101.618306264127	60.0608199477327	-0.758664247395171	0.0021697859416613
LYPLA2	105.126583212364	132.891515139355	0.338121466613054	0.0304901826060166
GALE	30.5265288511464	23.6044621789069	-0.371003939180662	0.0101373764778326
HMGCL	28.6404799611905	84.8269824442992	1.56646757206375	0.000293692880814425
FUCA1	43.1326125711838	88.6720096562877	1.03969966931765	0.0020314308190153
PNRC2	137.557510644977	145.917899185814	0.0851219509410133	0.153143233677431
SRSF10	28.5439345856743	13.9403842429478	-1.03391388695485	0.00160327659493118
IL22RA1	6.456061499748	9.47954862338646	0.554164043992346	0.0459536379742091
IFNLR1	12.9158439716382	45.030867669257	1.8017723584012	0.00027313819563596
LOC284632	0.0556438930327241	2.22135202800192	5.31907087220224	0.00957355375819987
GRHL3	5.70548437851715	80.9054965438626	3.82581644224573	0.00101932012638944
STPG1	6.38217115001993	12.583338029344	0.979395479268527	5.30476908859437e-05
NIPAL3	24.8363979555402	41.6119527552452	0.74454203899153	0.0111351062379035
RCAN3AS	0.822928934124268	4.26800924645676	2.37472354773254	0.0454700062896714
RCAN3	11.6637160870517	21.7618735217677	0.899775258571612	0.00274563320150655
SRRM1	83.3834569916383	61.3364670077381	-0.443016116539099	0.0358312175244406
CLIC4	69.0681372721091	70.003983563835	0.0194167051703125	0.70912794279146
RUNX3	54.0596024006848	48.3588557335529	-0.160770793166767	0.17176689700894
SYF2	93.7357303710468	118.778049132892	0.341597255241291	0.0111744065025155
RSRP1	157.370500127081	288.358482514754	0.873698336224205	0.00376651547288842
TMEM50A	110.169052971223	137.935987724188	0.32427988676548	0.0314525452430935
TMEM57	36.157650047177	26.8934108310684	-0.427048176774048	0.0254326796904322
LDLRAP1	97.2360746748651	104.622784615433	0.105633514603032	0.0433509440422755
MAN1C1	8.24041708691525	2.66814636825596	-1.62687954938985	0.0110006060482043
SEPN1	11.5397070641978	28.882992128026	1.3236136040906	0.000311628190739108
MTFR1L	28.9402352376225	54.3879001141656	0.910209076534577	0.0030261253791942
AUNIP	11.7245566086539	1.85148481692043	-2.6627787410408	0.000536091482784052
STMN1	300.003619460006	181.299914653947	-0.726601660598937	0.00100977584627228
PAFAH2	9.24060391923407	10.3080631803314	0.157714237823137	0.0939243814830139
PDIK1L	10.897367999771	8.16900217494497	-0.415747956054427	0.0601856236158544
ZNF593	116.82103235106	89.7258987525046	-0.380703664897921	0.00589806126758087
CNKSR1	20.7657960949048	37.4101313948825	0.849219851862508	0.000859989257755483
CEP85	32.1938383731908	12.4099971312373	-1.37528181323434	0.000400446861112129
SH3BGRL3	241.184729526603	315.016575128325	0.385289173725094	0.0559012999196091
UBXN11	36.4477910605754	31.5670252691669	-0.207413067704358	0.149353995114038
CD52	19.2223289319573	15.9580253767967	-0.268500994637749	0.044948094833437
DHDDS	52.7018779172018	31.3650824321416	-0.748695015816905	0.000573888035187018
LOC101928324	0.427722389331124	1.06653186287185	1.31818043429216	0.0442828609316329
HMGN2	1111.36824453583	761.260778844989	-0.545874267737629	0.00131063777124679
RPS6KA1	61.0590214600244	107.16157868825	0.811511365995172	0.00234011966547451
ARID1A	30.4768955382289	43.6880083478211	0.519521384226407	0.00473682479296674
PIGV	6.4681018357244	17.901530427574	1.46866863251124	0.000159708237430531
ZDHHC18	58.350745294573	54.773562577816	-0.0912713640346705	0.070100086388602
SFN	10.7112585330185	3.6069227811518	-1.5702875587309	0.0154425788148075
GPN2	46.1135592589098	52.2316742368583	0.179733924716187	0.0569779727836321
GPATCH3	36.8359755590895	35.5898795015843	-0.049648403022636	0.488193759455254
NUDC	179.783752488946	117.917011601552	-0.608490779304118	0.00154785529517762
KDF1	22.8657528346865	30.3755476626964	0.409722000959272	0.012719477914368
SLC9A1	24.2772375004034	19.0520464746978	-0.349658294031911	0.075307807160691
WDTC1	31.7194934695504	90.2209851354358	1.50809330638609	0.00141369719083676
TMEM222	93.0004487280351	69.4597262822071	-0.421060951707007	0.00557205527560086
ACTG1P20	1.45424241662948	1.30649509750814	-0.154566069930917	0.482256442202079
SYTL1	6.826380585366	9.95971919088247	0.544984216804901	0.0166972510125758
MAP3K6	3.61013793070377	2.71449042797596	-0.41137256193606	0.127551057478372
GPR3	1.55239896644267	0.190788535179974	-3.02445299274991	0.0440820405207025
WASF2	64.7518082568832	84.064228874159	0.376571551469953	0.00433793574681998
AHDC1	2.02788262145277	1.75527925109277	-0.208273578026284	0.213267714424882
IFI6	18.1928304646781	74.3849975881688	2.03164166243658	0.000222672479993258
FAM76A	12.1662563242169	9.89521821436766	-0.298081877218933	0.184336586799502
STX12	21.2513022744084	25.2826448028421	0.250596138957611	0.124690476650813
PPP1R8	74.3955071555594	49.086705911941	-0.599883143438066	0.00211201432451173
THEMIS2	3.27112836846352	2.8737668855434	-0.186845338137168	0.0267734131660095
RPA2	99.2085622754704	38.0083061613728	-1.38414990596544	1.2233702050982e-05
SMPDL3B	3.90439047457429	8.15011174391734	1.06172249712259	0.00975104141212003
XKR8	15.9815505288271	20.4627327126529	0.356591438637606	0.00931936300331912
EYA3	16.8003061835875	13.601466792018	-0.304725285047574	0.0105044846762435
DNAJC8	189.515980891087	189.40180868301	-0.000869400634745052	0.991384436315168
ATPIF1	149.561423151634	241.876197504451	0.69353069957328	0.000681303995120581
SESN2	40.1855863643012	25.3433447685656	-0.66507119169457	0.000148552877235659
MED18	36.1323902616252	36.1617628575281	0.00117231336008646	0.988139613895314
PHACTR4	12.6318284344048	14.2804119157376	0.176974112480195	0.122945096571711
SNHG3	100.392946440491	55.1690119893977	-0.863727860915369	0.0211318228707841
RCC1	87.9424877001406	35.7878114571529	-1.29709202292093	0.00580193198021997
