KB528_1Hr_RPMI8226	KB528_6Hr_RPMI8226	LOG2_FOLD_CHANGE	P_VALUE
WASH7P	22.1501223056143	27.3272649072652	0.303026407775957	0.0259275213922592
LOC100288069	4.81113667175914	5.16737471279671	0.10305372157999	0.448758999535747
LINC00115	3.94424155894914	2.60525962461215	-0.598320760000896	0.0242505603594229
LINC01128	6.07430766297223	7.03850952251506	0.212549972857025	0.00919694651724771
LOC100130417	1.12996569776074	0.170269233435045	-2.7303892996949	0.00423618430183601
SAMD11	1.06877316970604	0.363461727525207	-1.55608033456968	0.0359494471790864
NOC2L	365.332616051845	389.329235624726	0.0917801241009248	0.238826083060883
KLHL17	13.9617637011537	18.5127434180911	0.407037505586631	0.0736714474063756
PLEKHN1	7.19196515772623	3.23460966389859	-1.1527944058883	0.0179105931791186
HES4	43.2099393770948	31.9404152147133	-0.435980139425305	0.0220853849932772
ISG15	37.6395083875538	30.1322466506716	-0.320939541217803	0.0116679422741747
AGRN	27.1729501136797	15.036056067705	-0.85374500447672	0.00151122364596601
RNF223	2.00972166338215	0.525333275124366	-1.93569083481728	0.0049348191255805
C1orf159	34.8128399061898	30.1354297488814	-0.208158870115999	0.027091551536617
TNFRSF18	303.725796655291	233.393261963436	-0.380006536403214	0.00612244124985305
TNFRSF4	0.443736294580799	0.260871825805377	-0.766361419231404	0.19356755810785
SDF4	361.19120984662	377.331665957862	0.0630703942796939	0.31834928058876
B3GALT6	35.1439366068169	37.0469278565394	0.0760781087650853	0.180104718823052
FAM132A	3.64702729702977	2.2157637304497	-0.718916944621459	0.0308770956837695
UBE2J2	80.9302746865541	102.56879452939	0.341840475740094	0.0178648688897478
ACAP3	148.340905279349	84.6942169129839	-0.808581110492465	0.00122203831350622
PUSL1	106.91006488463	116.28273564022	0.121239237718037	0.103460250655158
CPSF3L	143.46341005697	142.555565420348	-0.00915846475870554	0.919335749095423
CPTP	100.953462728779	103.445233607727	0.0351767761042813	0.541377857034142
DVL1	94.1513476475634	97.321877656142	0.0477824096427409	0.47611565724195
AURKAIP1	445.750277046798	482.688184691133	0.114855818196224	0.124611630606082
CCNL2	109.089923334984	108.988763459163	-0.00133844222741763	0.984350008419716
LOC148413	41.4058326179136	41.7617027225096	0.0123465284011416	0.903926068343512
MRPL20	352.053494824507	395.054894959955	0.166258473055652	0.00311956743828767
ATAD3C	14.3599493752247	13.5138979693089	-0.0876067952270798	0.291372554947286
ATAD3B	129.841541010177	119.435805608059	-0.120516621206145	0.185960275391832
ATAD3A	196.521005688206	212.301400819458	0.111430363395771	0.186372021109244
TMEM240	0.707675990552285	0.867296511667481	0.293436333358034	0.131744289104204
SSU72	441.378292130866	420.623802501757	-0.0694851842915663	0.148605738714602
C1orf233	43.0955458214496	29.9749905137849	-0.523779468919301	0.00314089504675311
MIB2	32.7784063583261	31.4303602603252	-0.0605869056095358	0.383622575998017
CDK11B	47.0099012650057	56.4934474938585	0.265118892905715	0.0152896311878758
SLC35E2B	21.6740839950951	20.350246559486	-0.0909247485749592	0.135033153225811
CDK11A	17.6818528913282	20.7380285631436	0.230009289045951	0.117330842794021
SLC35E2	2.46380650788217	3.34313179559036	0.440311271003368	0.03203186629495
NADK	153.511271912331	122.869415279813	-0.321218748648955	0.0117639925372747
GNB1	314.896429117944	334.043320616127	0.0851578140339842	0.159480594893536
CALML6	1.64045702306815	0.882541064417788	-0.89436248511454	0.0723445266712874
TMEM52	33.6891612391785	20.2210075517158	-0.736429625885194	4.41310512878664e-06
PRKCZ	8.93167572519016	7.60348989785936	-0.232269125542496	0.0578994519614705
FAAP20	12.6743213128498	12.6305096449604	-0.00499564207789456	0.947775940362377
SKI	18.5168992917609	24.4433394035953	0.400598861562757	0.0401639892233585
MORN1	2.18176134177415	2.07762585850612	-0.0705574216714958	0.477824553805287
RER1	93.3174955364529	100.303740439853	0.104155912910158	0.0529831708377397
PEX10	47.2497617694358	45.7362792086112	-0.046968052661494	0.400387138815235
PANK4	23.9765694645301	30.6608333775253	0.354771656094991	0.0434658824221976
LOC115110	1.64380291508384	0.680602999654507	-1.27215192155397	4.31813337459808e-05
TNFRSF14	19.1604413887686	12.2219924611875	-0.648651299795904	0.00652344897947909
FAM213B	37.9857401702695	30.555553834251	-0.314023302308648	0.0286325930510429
ARHGEF16	8.53712121470378	4.66812197094837	-0.870907406616753	0.00886124135677602
MEGF6	9.77799817295099	3.34619515952463	-1.54701754590658	0.000698085879978103
TPRG1L	37.5323716431989	56.6653750406358	0.594332000275461	0.00203005438001618
WRAP73	37.9712426610233	53.83507196713	0.50363913857745	0.00895229369216924
TP73-AS1	1.18808864294026	0.994546221208477	-0.256532152695023	0.0568135577131605
SMIM1	6.46736661197995	3.68160003666195	-0.812845490906363	0.000595710241986992
LRRC47	88.9674279126626	106.154576201247	0.254817416331773	0.0130389948510119
CEP104	25.9951528826143	31.0297891272463	0.255411252591255	0.0295732300686249
DFFB	9.23631843992951	8.47659984915379	-0.123832229595587	0.132296430253963
C1orf174	25.7421991510646	42.0132022264822	0.706707443571531	0.00153809583563538
LINC01134	1.10342962699311	1.42286333293683	0.366802474260963	0.0288305290078361
NPHP4	12.848666231216	12.5087429220529	-0.0386817949885804	0.624085866619702
KCNAB2	96.5660699414103	67.8485875116103	-0.509197582158712	0.00145258002397431
RPL22	460.19260682546	431.608039114333	-0.09251606962989	0.0343035954743169
LOC102724450	41.2218057464768	22.9658034900428	-0.843920445301459	0.00465079404193865
RNF207	13.3033980977273	7.98857814670112	-0.735784149643927	0.00326235443314469
ICMT	59.0424930406568	94.897735056318	0.6846200147758	0.0069449290688403
LINC00337	0.674612624848486	0.70932440784612	0.0723862740496704	0.811331316920062
GPR153	1.97023186828683	1.19578264903026	-0.720410241913172	0.0226309769931437
ACOT7	118.650831250124	121.654259971307	0.0360646321868454	0.529397761979888
ESPN	5.24642973527071	4.55803284432842	-0.202924663221601	0.0953664986964759
TNFRSF25	71.1495168703868	48.8686715758164	-0.541944072852319	0.000359562219777306
PLEKHG5	1.90075621845328	1.17878297144818	-0.689275386222304	0.0123348958739631
NOL9	15.6437323367901	16.3959028506414	0.0677505898433775	0.402578815733231
ZBTB48	31.3898414299819	31.0674384577081	-0.0148944462982139	0.80414176109879
KLHL21	89.4025949141481	82.176452806085	-0.121591649214453	0.155380272965837
PHF13	9.84641566150556	22.8367716674468	1.21368816913228	0.00326160677457372
