KB528_1	KB528_3	LOG2_FOLD_CHANGE	P_VALUE
WASH7P	43.2552533382055	74.7474935641477	0.789149845323574	0.0841674626887233
LOC729737	37.3609414432878	21.7649138200148	-0.779526501729603	0.274893084627117
LOC100133331	3.1682443262405	3.80487941252697	0.26416713497627	0.415040902201104
LOC100288069	7.02623375027621	7.03659626456125	0.0021261653109993	0.99529743222875
LINC00115	5.41734230185166	4.61158900159066	-0.232321310777234	0.0799438354461452
LINC01128	12.8719856679563	8.66834852185666	-0.570405559756918	0.00242404522931047
NOC2L	111.123040580243	146.89631968327	0.402640270893739	0.0754555840830789
KLHL17	30.3099457073915	66.4188384378135	1.13180122466777	0.0362145226897994
PLEKHN1	2.75217958204302	1.92094305335243	-0.518759859457223	0.411950757696597
HES4	620.951296753174	125.866072433652	-2.30259066476891	0.0427178599699291
ISG15	675.056323763065	280.66981074979	-1.26613398555051	0.0568942685535055
AGRN	16.1330903635974	13.7075128726626	-0.2350559910089	0.549907050672984
C1orf159	30.7016195250392	51.0400505364207	0.733314997110294	0.0349292791495754
TNFRSF18	88.5056128952999	36.4901742092391	-1.27826091311797	0.0881320690989412
TNFRSF4	149.071404433645	19.1367525239284	-2.96158560704179	0.0493680885983982
SDF4	230.335738512113	269.482364748769	0.226452589687893	0.189887748329713
B3GALT6	30.4492876438517	40.2945909439237	0.404177710674115	0.0109534703157685
FAM132A	9.85807987067363	8.11784470824227	-0.280209927838867	0.519946881061471
UBE2J2	89.9595110001987	124.21640777394	0.465508027984206	0.102654838300782
SCNN1D	12.323524226523	8.87588079777607	-0.473452693011651	0.181308426409791
ACAP3	83.6189830970554	129.376519775547	0.629673406162367	0.150736084357987
PUSL1	43.3352543478444	47.0975394991357	0.120110519310141	0.385572892310363
CPSF3L	140.707615432265	225.984994472	0.683526567286693	0.0547358765960236
GLTPD1	27.3979035901887	36.0236969540371	0.394880739827408	0.00759882457813074
TAS1R3	0.808885946312948	0.762471528584713	-0.0852528286659638	0.874207760129627
DVL1	61.0259157083431	94.2757738427217	0.627465049322014	0.04343601302818
MXRA8	0.534229469483622	0.178033335220911	-1.58531216216481	0.25356857255425
AURKAIP1	192.291598634789	274.801612707629	0.515094739198605	0.0754334333425088
CCNL2	316.345522268336	420.231219443183	0.409682170122615	0.296460957535794
LOC148413	54.3575612381492	65.2118389448318	0.262653172884131	0.0405099310239908
MRPL20	151.136292340747	204.348543906813	0.435181827117134	0.00524147897521688
ATAD3B	137.488646163078	171.425178783633	0.318266541285076	0.346118290341458
ATAD3A	30.1238670508423	61.380099879576	1.02686401034727	0.00548397332392939
TMEM240	0.509214060825722	0.605238157411523	0.249230688902427	0.660376053718719
SSU72	119.791233818665	159.716966141877	0.414995235774951	0.0121015156506757
C1orf233	3.23810896387176	4.96426843305137	0.616429594658175	0.0427161830560447
MIB2	33.0554148238613	46.7228519475268	0.499241718856537	0.117640978772574
MMP23B	2.03299940383748	1.1609825769323	-0.80826347053248	0.0879295481409114
MMP23A	0.601091471086487	0.503979881558092	-0.254218406007155	0.773669598574057
CDK11B	120.391179546958	99.4613284121939	-0.275522091883873	0.265591901690216
SLC35E2B	19.2974157725707	47.7211808235627	1.30622208096764	0.0342641773541065
CDK11A	113.281239698349	141.78296084308	0.323775204335817	0.374528324182283
SLC35E2	15.1625443820362	36.1967543823113	1.25534847419267	0.0389178052391677
NADK	48.007485392148	51.5490999298944	0.102687867381675	0.646981806223064
GNB1	219.974900907763	222.393073123919	0.015772931220651	0.940775932081337
CALML6	1.65237696076329	1.22382146992562	-0.433149735615469	0.569466591539567
TMEM52	7.43646861789547	4.81254559832003	-0.62781747613175	0.202319891070278
PRKCZ	9.80788824483842	23.3228943246629	1.24973238965799	0.00050315220515706
C1orf86	12.0053261093882	12.0609175121524	0.00666506871546958	0.961872196018179
SKI	207.193610283649	84.0634962084874	-1.30142814726374	0.0342815643235126
MORN1	2.86595401480892	2.55397127690394	-0.166273161318873	0.326308812403084
LOC100129534	0.886899989672775	2.09206739189228	1.23808599110525	0.0339954277636976
RER1	60.6362883096134	122.173047656687	1.01067269973501	0.00567500554555205
PEX10	10.922312322485	17.6713349814422	0.694132716196861	0.00185334880132102
PLCH2	17.469102134698	9.52255408849633	-0.87538497698794	0.0909771415035587
PANK4	28.8091632188323	46.7226752590147	0.697595125712159	0.00618748310226885
LOC115110	5.46723059049075	2.47961195761731	-1.14069585880508	0.0371424554978934
LOC100133445	4.56923720111645	1.84846113141126	-1.30562863106538	0.0236145149886481
TNFRSF14	361.862891326057	236.608538436188	-0.612941031566098	0.135273943456737
FAM213B	10.6705069924138	14.930418997563	0.484625927711069	0.0632206720314562
MEGF6	28.0700430143939	27.4859132712779	-0.0303388581965995	0.867517628949029
TPRG1L	76.0115799077451	111.006140767604	0.546348361137474	0.0157335664085112
WRAP73	46.8972462377169	95.7408027584836	1.02963069115319	0.00249168474656055
TP73-AS1	8.37563838511786	18.029261780608	1.10606926499259	1.46275186472448e-05
SMIM1	1.50572451056072	1.27535183098604	-0.23956253876694	0.603159581141006
LRRC47	75.054463805026	102.895823565124	0.455174643263507	0.0165015867444631
CEP104	11.8573005843773	31.7387563003458	1.42046999109397	0.0238016556539541
DFFB	6.3688285891217	19.2154259217296	1.59316500612356	6.26579761467017e-05
C1orf174	58.8357502585551	77.1198784084489	0.390409733305281	0.049582504536236
LINC01134	0.191671396435338	0.534615611253824	1.4798669098212	0.170930613269975
NPHP4	11.8016752394248	20.0183433800902	0.762330925087879	0.00263065927621286
