KB528_1	KB528_6	LOG2_FOLD_CHANGE	P_VALUE
WASH7P	43.2552533382055	94.3485883964206	1.12512557470345	0.0268220693015162
LOC729737	37.3609414432878	21.7431988583866	-0.780966604189893	0.251883138907792
LOC100133331	3.1682443262405	4.31035077933955	0.444121685256877	0.11426949960626
LOC100288069	7.02623375027621	9.67467824835763	0.461462108964657	0.57484456213478
LINC00115	5.41734230185166	5.26111845735047	-0.042215718646764	0.36986247088389
LINC01128	12.8719856679563	5.91075679090349	-1.12281986028789	0.000980728002280999
NOC2L	111.123040580243	124.455591668417	0.163473070252915	0.382471222144512
KLHL17	30.3099457073915	76.3494686590135	1.33282684896827	0.00666441992531803
PLEKHN1	2.75217958204302	1.75080669282019	-0.652554806081838	0.30420436358964
HES4	620.951296753174	24.1888699813806	-4.68206483919415	0.0299804346657774
ISG15	675.056323763065	186.408876367227	-1.85653731989536	0.03667891638485
AGRN	16.1330903635974	6.3966333067587	-1.33463813262591	0.05990095514155
C1orf159	30.7016195250392	57.2172721156212	0.898135957077737	0.0211236552823648
TNFRSF18	88.5056128952999	10.7824368949004	-3.03708567908082	0.0436391658349137
TNFRSF4	149.071404433645	9.34370925160047	-3.9958643469556	0.0435115255366047
SDF4	230.335738512113	247.524756090425	0.103834548307249	0.481975077969258
B3GALT6	30.4492876438517	35.0565949150738	0.203277395465252	0.159335199153212
FAM132A	9.85807987067363	5.23481862798772	-0.913167117224365	0.168127855029931
UBE2J2	89.9595110001987	111.197878825259	0.305781543858515	0.227700742072541
SCNN1D	12.323524226523	10.3976664252013	-0.245155113566859	0.390764902885148
ACAP3	83.6189830970554	118.700791586809	0.505427152223993	0.1020393616235
PUSL1	43.3352543478444	39.1787830307072	-0.145468586882218	0.254721614922235
CPSF3L	140.707615432265	211.832060571358	0.590220543523425	0.044444476300567
GLTPD1	27.3979035901887	34.5924669883141	0.336392397803388	0.0161724603761723
TAS1R3	0.808885946312948	0.94497600348434	0.224341398690361	0.627985856593757
DVL1	61.0259157083431	105.027086330625	0.78326750153755	0.0193066295943526
MXRA8	0.534229469483622	0.207061588132935	-1.36739961605424	0.282351848444254
AURKAIP1	192.291598634789	265.463382986944	0.465217143247558	0.106069567837372
CCNL2	316.345522268336	431.569775030455	0.448092653998577	0.187126412990274
LOC148413	54.3575612381492	62.5949365257467	0.203565227579182	0.0704236500740036
MRPL20	151.136292340747	173.30885795925	0.197495257420162	0.236275322313512
ATAD3B	137.488646163078	142.82866059736	0.0549730201048197	0.854713338353345
ATAD3A	30.1238670508423	47.3983800245552	0.653930768672918	0.0243068328375212
TMEM240	0.509214060825722	1.61462671227278	1.66485650310594	0.0910834004211921
SSU72	119.791233818665	178.205209127478	0.573017171717745	0.00226132394639901
C1orf233	3.23810896387176	5.8406424337872	0.850975531361857	0.160617963275436
MIB2	33.0554148238613	64.8769988585731	0.972820463870043	0.0127492630403727
MMP23B	2.03299940383748	0.817360630678203	-1.31456513140924	0.0336544526074817
MMP23A	0.601091471086487	0.365411545764336	-0.718062330789751	0.482294074726191
CDK11B	120.391179546958	97.3656245537051	-0.306245280762989	0.204748001951643
SLC35E2B	19.2974157725707	61.1180213334301	1.66319017669538	0.0374397853893138
CDK11A	113.281239698349	150.004299836484	0.405094896995468	0.213806369126357
SLC35E2	15.1625443820362	48.9568841631533	1.69099987309399	0.0224844542237929
NADK	48.007485392148	47.1203372998369	-0.0269095039395178	0.904906156271561
GNB1	219.974900907763	229.526891556456	0.061324268936248	0.784583104921259
CALML6	1.65237696076329	1.10252956847784	-0.58372550222733	0.447172941721714
TMEM52	7.43646861789547	1.55874555864519	-2.25423223689189	0.0490555706746953
PRKCZ	9.80788824483842	24.9095957193935	1.34468716138461	0.000315403954197165
C1orf86	12.0053261093882	13.6256913992453	0.182654844372592	0.201759517210846
SKI	207.193610283649	49.4472815965959	-2.06701639695612	0.0191685760529702
MORN1	2.86595401480892	5.13292381934057	0.84076538758364	0.181649354346527
LOC100129534	0.886899989672775	5.16086738689745	2.5407702249091	0.00565078620404739
RER1	60.6362883096134	146.689757805587	1.27451479190254	0.00221056538203088
PEX10	10.922312322485	18.2734733891992	0.742472568686085	0.00344085355254426
PLCH2	17.469102134698	6.52351718458092	-1.42108354441778	0.049045253804937
PANK4	28.8091632188323	51.4561195393409	0.836814906127612	0.00475429250818657
LOC115110	5.46723059049075	2.03275703818936	-1.42737243530567	0.0414143490151504
LOC100133445	4.56923720111645	1.8453978277772	-1.30802147498473	0.0221013277225844
TNFRSF14	361.862891326057	213.038116018119	-0.764331592992691	0.103132260930393
FAM213B	10.6705069924138	19.9453914911733	0.902426715956047	0.00807971049562928
MEGF6	28.0700430143939	27.935700728049	-0.00692126589419073	0.963304081895522
TPRG1L	76.0115799077451	106.622560839862	0.488221611646392	0.0162049527524059
WRAP73	46.8972462377169	93.0806731082362	0.988978432029111	0.00838352348770708
TP73-AS1	8.37563838511786	22.2255015011403	1.40794491177601	0.00461458032411842
SMIM1	1.50572451056072	1.83245492549285	0.283319874881839	0.574060631021552
LRRC47	75.054463805026	94.825791451993	0.337341630302285	0.0280441546676611
CEP104	11.8573005843773	30.6254081713943	1.3689534668602	0.0380647741392143
DFFB	6.3688285891217	20.1987266066735	1.66516439480881	0.000128630509140537
C1orf174	58.8357502585551	81.1610426610419	0.464094355622439	0.0626143076095571
LINC01134	0.191671396435338	1.15090873321294	2.58606647116208	0.0446499442348576
NPHP4	11.8016752394248	21.1486915509533	0.84157674430195	0.00632381011975659
KCNAB2	115.443953563789	36.6460148042273	-1.65546439198602	0.012750542882248
RPL22	637.394315674563	627.270644840063	-0.0230981044767959	0.6151366920475
RNF207	1.62703999387608	2.38639847711318	0.552585248142481	0.215486379086516
ICMT	14.0202397809827	25.8689346865544	0.883709620117032	0.0842173409414538
LINC00337	0.399541916870458	0.725922424686281	0.861468516039348	0.150448753806068
GPR153	1.55257054619953	1.98942240426559	0.357690805455824	0.309422834881654
ACOT7	13.7033811771465	8.32059877037948	-0.719772651163253	0.00445109889362144
ESPN	0.719582127150201	1.31903460509397	0.874251155681787	0.226684201474565
TNFRSF25	144.104503948693	147.596707940861	0.0345451160047102	0.880161894648047
PLEKHG5	3.55847518181469	2.97537585119906	-0.258187252084038	0.475885771799275
NOL9	28.5346247115698	26.1818898615052	-0.124144351087652	0.419163122781641
ZBTB48	50.0856546997994	92.3372281704954	0.882514972844714	0.00524525826105571
KLHL21	69.3265000993074	37.0015989750119	-0.905819312656947	0.0293792394047232
PHF13	10.9269174207183	28.1724295049221	1.36639752124691	0.000627155528600053
THAP3	26.8997458422616	37.4305976116474	0.476625540503402	0.031199029061343
DNAJC11	27.5302147280978	68.8165674906782	1.32174007091943	0.00240953249242264
CAMTA1	5.34744407084528	8.57301575856017	0.680953307045927	0.0226672413130232
VAMP3	79.8757586192086	74.5787968702998	-0.098992204838248	0.249087410069364
